"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2537,      -7.429087799,      -5.156683513,      -5.654602725,      -2.044125236,      -7.937719025
          0,           0,        2538,      -7.438505685,       -5.16010478,      -5.658225067,      -2.055207189,      -7.939445352
          0,           0,        2539,      -7.447881787,      -5.163513482,      -5.660496393,      -2.066339397,       -7.94123257
          0,           0,        2540,      -7.457178391,      -5.166904847,      -5.661409164,      -2.077485053,      -7.943081185
          0,           0,        2541,      -7.466354128,      -5.170274153,      -5.660984342,      -2.088602228,      -7.944991612
          0,           0,        2542,      -7.475364009,      -5.173616685,      -5.659270229,      -2.099643488,       -7.94696418
          0,           0,        2543,      -7.484159566,      -5.176927513,      -5.656339578,      -2.110555656,      -7.948999131
          0,           0,        2544,      -7.492689185,       -5.18020189,      -5.652285137,      -2.121279791,      -7.951096616
          0,           0,        2545,      -7.500898543,      -5.183434855,      -5.647214463,       -2.13175113,      -7.953256702
          0,           0,        2546,      -7.508731294,      -5.186621726,      -5.641244323,      -2.141899632,      -7.955479364
          0,           0,        2547,      -7.516129928,       -5.18975768,      -5.634496354,      -2.151650454,      -7.957764491
          0,           0,        2548,      -7.523036825,      -5.192838077,       -5.62709142,      -2.160925105,      -7.960111881
          0,           0,        2549,      -7.529395498,      -5.195858366,      -5.619147651,      -2.169642665,      -7.962521243
          0,           0,        2550,      -7.535152093,       -5.19881401,      -5.610775504,      -2.177721851,      -7.964992195
          0,           0,        2551,      -7.540256742,      -5.201700797,      -5.602077736,       -2.18508299,      -7.967524263
          0,           0,        2552,      -7.544665264,      -5.204514536,      -5.593147355,      -2.191650669,      -7.970116883
          0,           0,        2553,      -7.548340526,      -5.207251303,      -5.584067159,       -2.19735633,      -7.972769394
          0,           0,        2554,      -7.551253841,      -5.209907392,      -5.574910806,      -2.202141098,      -7.975481044
          0,           0,        2555,      -7.553385989,      -5.212479268,      -5.565741742,      -2.205958224,      -7.978250984
          0,           0,        2556,      -7.554728028,      -5.214963828,      -5.556614712,      -2.208775408,      -7.981078267
          0,           0,        2557,      -7.555281565,      -5.217358126,      -5.547576183,       -2.21057615,      -7.983961849
          0,           0,        2558,      -7.555058764,      -5.219659587,      -5.538665968,      -2.211360735,      -7.986900587
          0,           0,        2559,      -7.554081799,      -5.221865995,      -5.529916569,      -2.211146183,      -7.989893235
          0,           0,        2560,      -7.552382023,      -5.223975396,      -5.521355352,      -2.209965276,      -7.992938447
          0,           0,        2561,      -7.549998805,      -5.225986263,      -5.513004378,      -2.207865197,      -7.996034771
          0,           0,        2562,       -7.54697815,      -5.227897449,      -5.504881614,      -2.204905151,      -7.999180654
          0,           0,        2563,      -7.543371133,      -5.229708222,      -5.497001862,      -2.201153886,      -8.002374431
          0,           0,        2564,      -7.539232501,      -5.231418003,      -5.489376164,      -2.196687105,      -8.005614335
          0,           0,        2565,      -7.534618917,      -5.233027224,      -5.482013154,      -2.191584322,      -8.008898488
          0,           0,        2566,      -7.529587963,      -5.234535775,      -5.474919643,      -2.185927008,      -8.012224904
          0,           0,        2567,      -7.524196632,      -5.235944676,      -5.468100001,      -2.179795884,      -8.015591484
          0,           0,        2568,      -7.518500445,      -5.237255149,      -5.461557798,      -2.173269296,      -8.018996023
          0,           0,        2569,      -7.512552707,      -5.238468671,      -5.455294566,      -2.166421909,      -8.022436202
          0,           0,        2570,      -7.506403791,       -5.23958723,      -5.449311343,      -2.159323523,      -8.025909592
          0,           0,        2571,      -7.500100845,      -5.240612998,      -5.443608376,      -2.152038645,      -8.029413655
          0,           0,        2572,      -7.493687429,      -5.241548737,      -5.438184999,      -2.144625992,      -8.032945742
          0,           0,        2573,      -7.487203521,      -5.242397111,      -5.433039838,      -2.137138534,      -8.036503098
          0,           0,        2574,       -7.48068534,      -5.243161674,      -5.428171564,      -2.129623349,       -8.04008286
          0,           0,        2575,      -7.474165665,      -5.243845512,      -5.423578178,      -2.122122203,       -8.04368206
          0,           0,        2576,      -7.467673771,      -5.244452509,      -5.419257435,      -2.114671693,       -8.04729763
          0,           0,        2577,      -7.461235673,       -5.24498669,      -5.415207304,       -2.10730358,      -8.050926405
          0,           0,        2578,      -7.454874422,      -5.245452255,      -5.411425043,       -2.10004534,      -8.054565124
          0,           0,        2579,      -7.448610311,      -5.245853226,      -5.407908211,      -2.092920607,       -8.05821044
          0,           0,        2580,      -7.442460976,      -5.246194301,      -5.404654447,      -2.085949303,       -8.06185892
          0,           0,        2581,      -7.436441857,       -5.24648016,      -5.401660995,      -2.079148496,      -8.065507055
          0,           0,        2582,      -7.430566249,       -5.24671529,      -5.398925218,       -2.07253236,      -8.069151268
          0,           0,        2583,      -7.424845617,      -5.246904633,       -5.39644481,      -2.066112783,      -8.072787918
          0,           0,        2584,      -7.419289725,      -5.247052852,       -5.39421746,      -2.059899461,      -8.076413314
          0,           0,        2585,      -7.413906924,      -5.247164768,      -5.392240562,      -2.053900413,      -8.080023721
          0,           0,        2586,      -7.408704183,      -5.247245465,      -5.390512045,      -2.048121984,      -8.083615373
          0,           0,        2587,      -7.403687416,      -5.247299383,      -5.389029817,      -2.042569261,      -8.087184482
          0,           0,        2588,      -7.398861431,      -5.247331896,      -5.387791751,      -2.037246113,      -8.090727254
          0,           0,        2589,      -7.394230276,      -5.247347315,      -5.386795916,      -2.032155556,      -8.094239901
          0,           0,        2590,      -7.389797137,      -5.247350441,      -5.386040568,       -2.02729967,      -8.097718654
          0,           0,        2591,      -7.385564575,      -5.247346238,      -5.385524185,      -2.022679879,      -8.101159775
          0,           0,        2592,      -7.381534602,       -5.24733878,      -5.385245131,      -2.018297033,      -8.104559584
          0,           0,        2593,      -7.377708711,      -5.247332756,      -5.385202072,      -2.014151478,      -8.107914462
          0,           0,        2594,       -7.37408797,      -5.247332446,      -5.385393585,      -2.010243188,      -8.111220873
          0,           0,        2595,      -7.370673124,       -5.24734208,      -5.385818781,      -2.006571787,      -8.114475382
          0,           0,        2596,      -7.367464569,       -5.24736592,      -5.386476705,      -2.003136628,      -8.117674667
          0,           0,        2597,      -7.364462484,        -5.2474076,      -5.387366382,      -1.999936868,      -8.120815542
          0,           0,        2598,      -7.361666795,      -5.247471381,      -5.388487284,      -1.996971486,      -8.123894971
          0,           0,        2599,      -7.359077305,      -5.247560673,      -5.389838571,      -1.994239352,      -8.126910086
          0,           0,        2600,      -7.356693628,      -5.247678996,      -5.391420057,      -1.991739242,        -8.1298582
          0,           0,        2601,      -7.354515294,      -5.247829812,      -5.393231458,      -1.989469862,      -8.132736825
          0,           0,        2602,      -7.352541691,      -5.248016623,      -5.395272672,      -1.987429848,      -8.135543686
          0,           0,        2603,      -7.350772231,      -5.248242151,      -5.397543712,      -1.985617938,      -8.138276736
          0,           0,        2604,      -7.349206178,      -5.248509591,      -5.400044439,      -1.984032722,      -8.140934166
          0,           0,        2605,      -7.347842798,      -5.248822058,      -5.402775539,      -1.982672876,      -8.143514418
          0,           0,        2606,      -7.346681369,      -5.249181868,      -5.405737264,      -1.981537142,      -8.146016197
          0,           0,        2607,      -7.345721148,      -5.249591427,      -5.408930071,      -1.980624273,      -8.148438473
          0,           0,        2608,      -7.344961351,      -5.250053673,      -5.412354715,      -1.979933043,      -8.150780495
          0,           0,        2609,      -7.344401266,      -5.250570514,      -5.416012019,      -1.979462336,       -8.15304179
          0,           0,        2610,      -7.344040163,       -5.25114429,      -5.419902782,       -1.97921108,      -8.155222168
          0,           0,        2611,      -7.343877384,      -5.251776616,      -5.424028401,      -1.979178291,      -8.157321725
          0,           0,        2612,      -7.343912258,      -5.252469715,      -5.428389824,      -1.979363037,      -8.159340836
          0,           0,        2613,      -7.344144146,      -5.253225474,      -5.432988317,      -1.979764455,      -8.161280162
          0,           0,        2614,      -7.344572522,      -5.254044942,        -5.4378256,      -1.980381816,      -8.163140634
          0,           0,        2615,      -7.345196842,      -5.254929879,      -5.442902899,      -1.981214442,      -8.164923455
          0,           0,        2616,      -7.346016619,      -5.255881939,      -5.448221964,      -1.982261746,      -8.166630091
          0,           0,        2617,      -7.347031434,      -5.256902166,      -5.453784584,      -1.983523219,      -8.168262254
          0,           0,        2618,      -7.348240917,      -5.257991622,      -5.459592491,      -1.984998451,      -8.169821902
          0,           0,        2619,      -7.349644762,      -5.259151292,      -5.465647676,       -1.98668715,      -8.171311215
          0,           0,        2620,      -7.351242703,      -5.260382134,      -5.471951813,      -1.988589065,      -8.172732591
          0,           0,        2621,      -7.353034515,      -5.261685049,      -5.478507304,       -1.99070404,      -8.174088624
          0,           0,        2622,      -7.355020065,      -5.263060639,      -5.485315961,      -1.993032046,      -8.175382092
          0,           0,        2623,      -7.357199255,      -5.264509382,      -5.492379579,      -1.995573099,      -8.176615941
          0,           0,        2624,      -7.359572045,      -5.266031864,      -5.499700453,      -1.998327321,      -8.177793267
          0,           0,        2625,      -7.362138438,       -5.26762835,      -5.507280269,      -2.001294903,      -8.178917296
          0,           0,        2626,      -7.364898495,      -5.269299309,      -5.515121082,      -2.004476129,      -8.179991374
          0,           0,        2627,      -7.367852333,      -5.271044739,      -5.523224156,      -2.007871354,      -8.181018944
          0,           0,        2628,      -7.371000103,      -5.272864681,      -5.531591173,      -2.011480979,      -8.182003529
          0,           0,        2629,      -7.374342015,      -5.274759096,      -5.540223047,      -2.015305532,       -8.18294872
          0,           0,        2630,      -7.377878293,      -5.276727907,      -5.549120918,      -2.019345532,      -8.183858152
          0,           0,        2631,       -7.38160922,      -5.278770824,      -5.558284911,      -2.023601631,      -8.184735497
          0,           0,        2632,      -7.385535085,      -5.280887463,      -5.567714812,      -2.028074431,       -8.18558444
          0,           0,        2633,      -7.389656241,       -5.28307721,      -5.577409481,      -2.032764688,       -8.18640867
          0,           0,        2634,      -7.393972991,      -5.285339867,      -5.587367495,      -2.037673093,      -8.187211867
          0,           0,        2635,      -7.398485706,      -5.287674614,       -5.59758558,      -2.042800397,      -8.187997685
          0,           0,        2636,      -7.403194734,      -5.290080547,       -5.60806014,      -2.048147355,      -8.188769743
          0,           0,        2637,      -7.408100425,      -5.292556733,      -5.618785219,      -2.053714721,       -8.18953161
          0,           0,        2638,      -7.413203075,      -5.295102422,      -5.629753748,      -2.059503189,        -8.1902868
          0,           0,        2639,      -7.418502973,      -5.297716521,      -5.640956085,      -2.065513435,      -8.191038759
          0,           0,        2640,       -7.42400035,      -5.300397707,      -5.652380674,      -2.071746068,      -8.191790854
          0,           0,        2641,      -7.429695362,      -5.303144653,      -5.664012815,      -2.078201562,      -8.192546373
          0,           0,        2642,        -7.4355881,       -5.30595581,      -5.675834123,      -2.084880316,       -8.19330851
          0,           0,        2643,      -7.441678505,      -5.308829841,       -5.68782284,      -2.091782503,      -8.194080363
          0,           0,        2644,      -7.447966417,      -5.311764988,       -5.69995224,      -2.098908142,      -8.194864928
          0,           0,        2645,      -7.454451498,      -5.314759506,       -5.71219147,      -2.106256965,      -8.195665093
          0,           0,        2646,      -7.461133219,      -5.317811347,      -5.724502788,      -2.113828417,      -8.196483636
          0,           0,        2647,      -7.468010819,      -5.320918538,      -5.736842733,      -2.121621568,      -8.197323221
          0,           0,        2648,       -7.47508325,      -5.324079102,      -5.749160676,       -2.12963505,      -8.198186392
          0,           0,        2649,       -7.48234917,      -5.327290337,      -5.761398176,      -2.137866955,      -8.199075577
          0,           0,        2650,      -7.489806832,      -5.330550326,      -5.773489156,      -2.146314788,      -8.199993081
          0,           0,        2651,      -7.497454095,      -5.333856121,      -5.785358666,      -2.154975337,      -8.200941085
          0,           0,        2652,       -7.50528829,      -5.337205215,      -5.796923873,      -2.163844499,      -8.201921647
          0,           0,        2653,        -7.5133062,      -5.340594703,      -5.808093839,      -2.172917271,      -8.202936701
          0,           0,        2654,      -7.521503926,      -5.344021813,      -5.818771022,      -2.182187461,      -8.203988056
          0,           0,        2655,      -7.529876867,      -5.347483241,      -5.828852437,      -2.191647619,      -8.205077396
          0,           0,        2656,       -7.53841955,      -5.350975927,      -5.838231736,      -2.201288807,      -8.206206278
          0,           0,        2657,      -7.547125543,      -5.354496519,      -5.846802811,      -2.211100367,      -8.207376138
          0,           0,        2658,      -7.555987348,      -5.358041683,      -5.854462891,       -2.22106976,      -8.208588286
          0,           0,        2659,      -7.564996247,      -5.361607534,      -5.861116643,      -2.231182174,      -8.209843906
          0,           0,        2660,      -7.574142152,      -5.365190622,      -5.866680508,      -2.241420414,      -8.211144064
          0,           0,        2661,      -7.583413478,      -5.368786959,      -5.871086565,      -2.251764503,      -8.212489699
          0,           0,        2662,      -7.592796956,      -5.372392792,       -5.87428724,      -2.262191481,      -8.213881632
          0,           0,        2663,      -7.602277448,      -5.376003903,      -5.876256339,       -2.27267491,      -8.215320562
          0,           0,        2664,      -7.611837804,      -5.379616345,      -5.876992353,      -2.283184839,      -8.216807067
          0,           0,        2665,      -7.621458638,      -5.383225741,      -5.876517035,      -2.293687258,      -8.218341608
          0,           0,        2666,      -7.631118189,      -5.386827861,      -5.874875167,      -2.304144041,      -8.219924528
          0,           0,        2667,      -7.640792121,      -5.390418321,      -5.872131764,      -2.314512649,       -8.22155605
          0,           0,        2668,      -7.650453403,      -5.393992726,      -5.868368064,      -2.324746111,      -8.223236283
          0,           0,        2669,      -7.660072164,      -5.397546621,       -5.86367762,      -2.334792998,      -8.224965219
          0,           0,        2670,      -7.669615629,      -5.401075579,      -5.858162538,      -2.344597554,      -8.226742736
          0,           0,        2671,      -7.679048091,      -5.404574916,       -5.85192868,      -2.354100161,      -8.228568596
          0,           0,        2672,      -7.688330962,      -5.408040314,      -5.845082494,      -2.363237886,      -8.230442448
          0,           0,        2673,      -7.697422905,      -5.411467245,      -5.837727663,      -2.371945278,      -8.232363828
          0,           0,        2674,      -7.706280097,      -5.414851274,      -5.829962324,      -2.380155588,      -8.234332159
          0,           0,        2675,      -7.714856595,      -5.418188078,      -5.821879193,      -2.387802092,      -8.236346752
          0,           0,        2676,      -7.723104816,      -5.421473377,      -5.813562113,      -2.394819766,      -8.238406808
          0,           0,        2677,      -7.730976238,      -5.424702992,      -5.805087122,      -2.401147081,      -8.240511416
          0,           0,        2678,      -7.738422161,      -5.427872969,      -5.796521267,      -2.406728043,      -8.242659555
          0,           0,        2679,      -7.745394699,      -5.430979277,      -5.787924753,      -2.411514157,      -8.244850096
          0,           0,        2680,      -7.751847704,      -5.434018187,      -5.779349243,      -2.415466108,      -8.247081799
          0,           0,        2681,      -7.757738081,      -5.436986236,      -5.770839383,      -2.418555628,      -8.249353318
          0,           0,        2682,       -7.76302682,      -5.439880234,      -5.762433267,      -2.420766468,      -8.251663201
          0,           0,        2683,      -7.767680183,      -5.442696929,      -5.754163093,      -2.422095189,      -8.254009889
          0,           0,        2684,      -7.771670786,      -5.445433496,      -5.746056184,      -2.422551283,      -8.256391719
          0,           0,        2685,      -7.774978429,      -5.448087686,      -5.738135186,      -2.422156818,      -8.258806925
          0,           0,        2686,      -7.777590956,      -5.450656836,      -5.730418397,      -2.420945446,      -8.261253641
          0,           0,        2687,      -7.779504445,      -5.453139389,      -5.722921499,      -2.418960974,        -8.2637299
          0,           0,        2688,      -7.780723633,      -5.455533304,        -5.7156567,      -2.416255787,      -8.266233639
          0,           0,        2689,      -7.781261489,      -5.457837625,      -5.708633093,      -2.412888689,      -8.268762699
          0,           0,        2690,      -7.781138861,      -5.460051462,       -5.70185902,      -2.408923052,      -8.271314831
          0,           0,        2691,      -7.780383946,      -5.462173934,      -5.695339596,       -2.40442512,      -8.273887696
          0,           0,        2692,      -7.779030952,      -5.464204956,      -5.689079861,      -2.399461687,       -8.27647887
          0,           0,        2693,      -7.777119529,      -5.466144607,      -5.683081879,      -2.394099288,      -8.279085848
          0,           0,        2694,       -7.77469309,      -5.467993594,      -5.677348604,      -2.388402098,       -8.28170605
          0,           0,        2695,      -7.771798167,      -5.469752489,      -5.671880279,      -2.382431879,      -8.284336821
          0,           0,        2696,      -7.768482958,      -5.471422205,      -5.666677611,      -2.376246477,      -8.286975442
          0,           0,        2697,      -7.764796317,      -5.473004649,      -5.661740118,      -2.369899691,      -8.289619133
          0,           0,        2698,      -7.760786811,      -5.474501525,      -5.657067052,       -2.36344084,      -8.292265059
          0,           0,        2699,      -7.756502181,      -5.475915018,      -5.652657418,      -2.356915013,      -8.294910341
          0,           0,        2700,       -7.75198831,      -5.477247498,      -5.648510089,      -2.350362591,      -8.297552056
          0,           0,        2701,      -7.747289043,      -5.478501707,      -5.644622939,      -2.343819793,      -8.300187254
          0,           0,        2702,      -7.742445635,        -5.4796808,      -5.640994212,      -2.337318803,       -8.30281296
          0,           0,        2703,      -7.737496713,      -5.480787615,      -5.637622536,      -2.330887936,      -8.305426187
          0,           0,        2704,      -7.732477884,      -5.481825668,       -5.63450516,      -2.324552016,      -8.308023942
          0,           0,        2705,      -7.727421794,      -5.482799153,      -5.631640629,      -2.318332556,      -8.310603242
          0,           0,        2706,      -7.722358379,       -5.48371132,      -5.629026557,      -2.312248342,      -8.313161117
          0,           0,        2707,        -7.7173146,      -5.484566265,      -5.626660903,      -2.306315456,      -8.315694629
          0,           0,        2708,      -7.712314687,      -5.485368114,      -5.624542251,      -2.300547552,      -8.318200876
          0,           0,        2709,      -7.707380471,      -5.486121186,       -5.62266792,      -2.294956436,      -8.320677011
          0,           0,        2710,      -7.702531319,      -5.486829709,      -5.621036498,       -2.28955197,      -8.323120251
          0,           0,        2711,       -7.69778432,      -5.487498299,      -5.619646088,      -2.284342355,      -8.325527885
          0,           0,        2712,      -7.693154691,      -5.488131094,      -5.618495247,      -2.279334546,      -8.327897292
          0,           0,        2713,      -7.688655783,      -5.488732628,      -5.617581808,      -2.274534259,      -8.330225952
          0,           0,        2714,      -7.684299171,      -5.489307661,      -5.616904517,      -2.269946024,      -8.332511455
          0,           0,        2715,      -7.680095036,      -5.489860191,      -5.616462467,      -2.265573594,      -8.334751517
          0,           0,        2716,      -7.676052159,      -5.490395387,      -5.616253736,      -2.261419955,      -8.336943987
          0,           0,        2717,      -7.672178169,      -5.490916793,      -5.616277396,      -2.257487312,      -8.339086865
          0,           0,        2718,      -7.668479616,      -5.491429025,      -5.616532783,      -2.253777473,      -8.341178305
          0,           0,        2719,      -7.664962004,      -5.491936783,      -5.617018737,      -2.250291537,      -8.343216629
          0,           0,        2720,      -7.661630121,      -5.492443906,      -5.617734445,      -2.247030406,      -8.345200338
          0,           0,        2721,      -7.658487923,      -5.492955062,      -5.618679298,      -2.243994486,      -8.347128115
          0,           0,        2722,      -7.655538838,       -5.49347343,      -5.619853046,       -2.24118405,      -8.348998838
          0,           0,        2723,      -7.652785624,      -5.494003499,      -5.621255171,       -2.23859906,      -8.350811582
          0,           0,        2724,       -7.65023061,      -5.494548848,      -5.622885459,      -2.236239322,      -8.352565629
          0,           0,        2725,       -7.64787564,      -5.495113129,       -5.62474365,      -2.234104425,      -8.354260467
          0,           0,        2726,      -7.645722224,      -5.495700491,      -5.626830244,      -2.232193946,      -8.355895797
          0,           0,        2727,      -7.643771567,      -5.496313888,      -5.629144724,       -2.23050735,      -8.357471534
          0,           0,        2728,      -7.642024564,      -5.496956528,      -5.631688185,      -2.229043988,      -8.358987808
          0,           0,        2729,      -7.640481916,      -5.497631913,      -5.634460834,      -2.227803247,      -8.360444962
          0,           0,        2730,      -7.639144109,      -5.498342648,      -5.637462999,      -2.226784491,      -8.361843549
          0,           0,        2731,      -7.638011408,      -5.499092357,      -5.640695799,      -2.225986999,      -8.363184334
          0,           0,        2732,      -7.637084076,      -5.499883135,      -5.644159983,      -2.225410217,      -8.364468283
          0,           0,        2733,       -7.63636212,      -5.500717679,      -5.647856497,      -2.225053436,      -8.365696562
          0,           0,        2734,      -7.635845522,      -5.501598924,      -5.651786602,       -2.22491615,      -8.366870531
          0,           0,        2735,      -7.635534161,      -5.502529191,      -5.655951474,      -2.224997783,      -8.367991732
          0,           0,        2736,      -7.635427917,       -5.50351003,       -5.66035274,      -2.225297907,      -8.369061887
          0,           0,        2737,      -7.635526531,      -5.504544228,      -5.664991705,      -2.225816055,      -8.370082883
          0,           0,        2738,      -7.635829754,      -5.505633436,      -5.669870598,      -2.226551878,      -8.371056764
          0,           0,        2739,      -7.636337339,      -5.506779521,      -5.674990542,      -2.227505157,      -8.371985722
          0,           0,        2740,      -7.637048993,      -5.507984085,      -5.680354207,      -2.228675654,      -8.372872085
          0,           0,        2741,      -7.637964388,      -5.509248561,      -5.685963198,      -2.230063262,      -8.373718305
          0,           0,        2742,      -7.639083233,      -5.510574788,      -5.691819503,      -2.231667935,      -8.374526947
          0,           0,        2743,      -7.640405195,      -5.511963755,      -5.697926069,      -2.233489728,      -8.375300676
          0,           0,        2744,      -7.641929957,      -5.513416843,      -5.704284974,       -2.23552876,      -8.376042247
          0,           0,        2745,      -7.643657256,      -5.514934642,      -5.710898487,      -2.237785321,      -8.376754492
          0,           0,        2746,      -7.645586733,      -5.516518298,      -5.717769362,      -2.240259684,      -8.377440306
          0,           0,        2747,      -7.647718076,      -5.518169075,      -5.724900247,       -2.24295225,      -8.378102638
          0,           0,        2748,      -7.650050984,      -5.519886926,      -5.732293918,       -2.24586351,       -8.37874448
          0,           0,        2749,      -7.652585146,      -5.521672767,       -5.73995256,      -2.248994105,      -8.379368854
          0,           0,        2750,      -7.655320248,      -5.523526576,      -5.747878943,      -2.252344678,      -8.379978799
          0,           0,        2751,      -7.658255864,      -5.525449591,      -5.756075553,      -2.255915941,      -8.380577368
          0,           0,        2752,      -7.661391725,      -5.527440669,      -5.764545009,      -2.259708811,      -8.381167611
          0,           0,        2753,      -7.664727379,      -5.529500831,      -5.773289475,      -2.263724187,       -8.38175257
          0,           0,        2754,      -7.668262374,      -5.531629887,      -5.782310784,      -2.267963085,      -8.382335267
          0,           0,        2755,      -7.671996232,      -5.533827323,      -5.791610918,      -2.272426562,      -8.382918699
          0,           0,        2756,      -7.675928368,      -5.536093114,      -5.801190779,      -2.277115738,      -8.383505826
          0,           0,        2757,      -7.680058176,      -5.538426548,      -5.811051274,      -2.282031885,      -8.384099571
          0,           0,        2758,      -7.684384891,      -5.540827179,      -5.821192397,      -2.287176234,      -8.384702804
          0,           0,        2759,      -7.688907613,      -5.543294471,      -5.831613718,      -2.292550024,      -8.385318346
          0,           0,        2760,      -7.693625382,      -5.545827451,      -5.842312609,      -2.298154644,      -8.385948956
          0,           0,        2761,      -7.698537014,      -5.548425073,      -5.853286624,      -2.303991404,       -8.38659733
          0,           0,        2762,      -7.703641107,      -5.551086508,      -5.864531579,      -2.310061617,      -8.387266093
          0,           0,        2763,      -7.708936103,      -5.553810271,      -5.876040403,      -2.316366628,      -8.387957802
          0,           0,        2764,      -7.714420116,      -5.556595104,       -5.88780474,      -2.322907663,      -8.388674935
          0,           0,        2765,      -7.720091004,      -5.559439475,      -5.899813676,       -2.32968596,      -8.389419893
          0,           0,        2766,      -7.725946226,      -5.562341917,      -5.912053071,      -2.336702541,      -8.390194994
          0,           0,        2767,      -7.731982905,      -5.565300652,      -5.924505272,      -2.343958405,      -8.391002473
          0,           0,        2768,      -7.738197677,      -5.568313779,      -5.937147353,      -2.351454277,      -8.391844482
          0,           0,        2769,      -7.744586691,       -5.57137886,      -5.949953562,      -2.359190672,      -8.392723084
          0,           0,        2770,      -7.751145485,      -5.574494168,      -5.962890368,      -2.367167796,      -8.393640255
          0,           0,        2771,      -7.757868972,      -5.577657089,       -5.97591897,      -2.375385476,      -8.394597879
          0,           0,        2772,      -7.764751351,      -5.580865312,      -5.988992961,      -2.383843164,      -8.395597756
          0,           0,        2773,       -7.77178599,       -5.58411598,      -6.002057521,      -2.392539667,      -8.396641591
          0,           0,        2774,      -7.778965357,      -5.587406579,      -6.015049052,      -2.401473237,      -8.397730999
          0,           0,        2775,       -7.78628089,      -5.590733814,      -6.027894459,      -2.410641253,      -8.398867507
          0,           0,        2776,      -7.793722961,      -5.594094952,      -6.040510283,      -2.420040274,      -8.400052549
          0,           0,        2777,      -7.801280673,      -5.597486277,      -6.052803373,       -2.42966571,      -8.401287467
          0,           0,        2778,      -7.808941811,      -5.600904597,      -6.064670994,      -2.439511753,      -8.402573514
          0,           0,        2779,      -7.816692638,      -5.604346687,      -6.076001536,      -2.449571082,      -8.403911853
          0,           0,        2780,      -7.824517905,      -5.607808425,      -6.086676414,      -2.459834639,      -8.405303554
          0,           0,        2781,      -7.832400635,      -5.611285983,      -6.096573024,      -2.470291412,      -8.406749599
          0,           0,        2782,      -7.840321987,      -5.614775523,      -6.105569465,       -2.48092807,      -8.408250879
          0,           0,        2783,      -7.848261198,      -5.618272929,      -6.113546881,      -2.491728647,      -8.409808194
          0,           0,        2784,       -7.85619551,      -5.621773937,      -6.120396452,      -2.502674166,      -8.411422257
          0,           0,        2785,      -7.864100047,      -5.625274289,      -6.126024124,      -2.513742258,       -8.41309369
          0,           0,        2786,      -7.871947787,       -5.62876914,      -6.130355537,      -2.524906676,      -8.414823025
          0,           0,        2787,      -7.879709607,      -5.632254326,      -6.133341265,      -2.536136975,      -8.416610705
          0,           0,        2788,      -7.887354269,      -5.635724907,      -6.134959263,      -2.547397982,      -8.418457084
          0,           0,        2789,      -7.894848576,      -5.639176325,      -6.135216673,      -2.558649376,      -8.420362426
          0,           0,        2790,      -7.902157494,       -5.64260373,      -6.134148876,      -2.569845344,      -8.422326907
          0,           0,        2791,      -7.909244462,      -5.646002309,      -6.131818134,      -2.580934243,      -8.424350609
          0,           0,        2792,      -7.916071749,      -5.649367125,      -6.128309943,      -2.591858597,      -8.426433528
          0,           0,        2793,      -7.922600754,       -5.65269353,       -6.12372481,      -2.602554781,      -8.428575568
          0,           0,        2794,      -7.928792691,      -5.655976298,      -6.118177923,      -2.612953559,      -8.430776539
          0,           0,        2795,      -7.934609115,      -5.659210828,      -6.111790655,      -2.622980427,      -8.433036164
          0,           0,        2796,      -7.940012592,      -5.662392494,      -6.104685199,      -2.632556605,      -8.435354068
          0,           0,        2797,      -7.944967487,      -5.665516579,      -6.096982899,       -2.64160016,      -8.437729788
          0,           0,        2798,      -7.949440734,      -5.668578369,      -6.088798875,      -2.650027913,      -8.440162762
          0,           0,        2799,       -7.95340274,      -5.671573228,      -6.080241116,      -2.657757545,      -8.442652335
          0,           0,        2800,      -7.956827849,      -5.674497262,      -6.071407625,      -2.664709851,      -8.445197758
          0,           0,        2801,      -7.959695377,      -5.677346045,      -6.062386593,      -2.670811753,       -8.44779818
          0,           0,        2802,      -7.961990001,      -5.680115834,      -6.053256708,      -2.675999018,      -8.450452657
          0,           0,        2803,      -7.963702224,      -5.682803154,       -6.04408658,      -2.680218881,      -8.453160142
          0,           0,        2804,      -7.964828738,      -5.685404404,      -6.034935668,      -2.683432882,      -8.455919488
          0,           0,        2805,      -7.965372381,      -5.687916403,      -6.025853416,      -2.685617963,      -8.458729448
          0,           0,        2806,      -7.965342258,       -5.69033677,       -6.01688345,      -2.686768561,       -8.46158867
          0,           0,        2807,      -7.964753293,      -5.692662262,      -6.008062078,      -2.686896183,      -8.464495702
          0,           0,        2808,      -7.963625862,      -5.694891099,      -5.999417969,      -2.686029166,      -8.467448982
          0,           0,        2809,      -7.961985063,      -5.697021683,      -5.990976103,      -2.684210977,      -8.470446847
          0,           0,        2810,      -7.959860276,      -5.699052392,      -5.982757055,       -2.68149866,      -8.473487524
          0,           0,        2811,      -7.957284196,      -5.700982073,      -5.974777039,      -2.677959572,      -8.476569137
          0,           0,        2812,      -7.954292156,      -5.702810128,      -5.967047137,      -2.673669309,      -8.479689698
          0,           0,        2813,      -7.950921269,      -5.704536324,      -5.959577916,      -2.668708263,      -8.482847114
          0,           0,        2814,       -7.94720968,      -5.706161048,      -5.952377332,      -2.663159344,      -8.486039184
