"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1071,      -10.79861805,       -9.46517361,      -10.25584649,      -9.858788898,      -5.308230965
          0,           0,        1072,      -10.77477445,      -9.484250232,      -10.25335285,      -9.869779954,      -4.941364944
          0,           0,        1073,      -10.79014681,      -9.491832826,      -10.23928109,      -9.887921707,      -5.439988831
          0,           0,        1074,      -10.77671091,       -9.50452545,      -10.28299191,      -9.905072756,      -5.038432792
          0,           0,        1075,      -10.76757578,      -9.519656973,      -10.26685003,      -9.924162881,      -5.039931713
          0,           0,        1076,      -10.78739783,      -9.530160046,      -10.28202353,      -9.938554848,      -5.415674545
          0,           0,        1077,      -10.75513205,      -9.549366512,      -10.29398476,      -9.957297461,       -4.90222802
          0,           0,        1078,      -10.76939656,      -9.560085274,      -10.26596965,      -9.968653784,      -5.252454336
          0,           0,        1079,      -10.76573212,       -9.56886869,      -10.31981871,      -9.978489979,       -5.08758158
          0,           0,        1080,      -10.74733814,      -9.588980917,       -10.3133128,      -9.988905999,       -4.97572244
          0,           0,        1081,      -10.76765227,      -9.592096027,       -10.2933743,      -10.00308245,      -5.745762781
          0,           0,        1082,      -10.74368195,      -9.608017314,      -10.33705642,      -10.01160883,      -4.928346485
          0,           0,        1083,      -10.75219049,      -9.619954445,        -10.308678,      -10.02799884,      -5.181086775
          0,           0,        1084,      -10.75894621,      -9.626731076,      -10.33500188,      -10.04697454,      -5.112237289
          0,           0,        1085,      -10.73764323,      -9.649309246,      -10.34223866,      -10.06305718,      -4.929586026
          0,           0,        1086,      -10.76515676,       -9.65435824,      -10.32637935,      -10.07918667,      -5.872785436
          0,           0,        1087,      -10.74508362,      -9.667544154,      -10.37489815,      -10.09017907,      -4.936326753
          0,           0,        1088,      -10.75160819,      -9.687505735,      -10.33462384,      -10.10173318,      -5.093027924
          0,           0,        1089,       -10.7675354,      -9.685889776,      -10.36271153,      -10.11360146,      -5.226104594
          0,           0,        1090,      -10.74497415,      -9.710802871,      -10.38741054,      -10.12742499,      -4.928930482
          0,           0,        1091,      -10.77367363,      -9.715647284,      -10.34942341,      -10.14390618,      -5.644134166
          0,           0,        1092,      -10.76423463,      -9.723482856,      -10.40441473,      -10.15174323,      -4.977254931
          0,           0,        1093,      -10.76645567,      -9.748283279,      -10.38239103,      -10.16606497,      -5.066077575
          0,           0,        1094,      -10.78890451,      -9.743912318,      -10.38967677,      -10.18564054,       -5.30407549
          0,           0,        1095,      -10.76921311,      -9.770150384,      -10.43196502,      -10.19936413,      -4.933775681
          0,           0,        1096,       -10.7981469,      -9.778424191,      -10.39453975,      -10.21506287,      -5.519518723
          0,           0,        1097,      -10.79435936,      -9.781605519,      -10.44725563,      -10.22527273,      -5.023224176
          0,           0,        1098,      -10.79585194,      -9.813095558,      -10.42365214,      -10.23604079,      -5.060150014
          0,           0,        1099,      -10.82538808,       -9.80534531,       -10.4313345,      -10.25202527,      -5.434378256
          0,           0,        1100,      -10.80660812,      -9.830709168,      -10.48337941,      -10.26438971,      -4.968391599
          0,           0,        1101,      -10.83757447,      -9.843392034,      -10.43250743,      -10.28267915,       -5.46211914
          0,           0,        1102,      -10.84033641,      -9.842092887,      -10.49096376,      -10.28996997,      -5.082502331
          0,           0,        1103,      -10.83880428,      -9.877361338,      -10.48462104,       -10.3025224,      -5.080044598
          0,           0,        1104,      -10.87044475,      -9.868212224,      -10.47670727,      -10.32176199,      -5.544019006
          0,           0,        1105,      -10.85444251,      -9.892799737,       -10.5391154,      -10.33232934,      -5.009122869
          0,           0,        1106,      -10.88232412,      -9.907930272,      -10.49146874,       -10.3480351,      -5.441918232
          0,           0,        1107,      -10.88849016,      -9.902809933,      -10.54359279,      -10.36009185,      -5.146288417
          0,           0,        1108,      -10.88681658,      -9.941811175,      -10.54236225,        -10.372744,      -5.109277313
          0,           0,        1109,      -10.92282203,      -9.932422515,      -10.53126829,      -10.39059331,      -5.681473386
          0,           0,        1110,      -10.90738295,      -9.955262018,      -10.59733163,      -10.40111004,       -5.06354389
          0,           0,        1111,      -10.93659658,      -9.975519979,      -10.54270087,      -10.41972929,      -5.451642509
          0,           0,        1112,      -10.94668098,      -9.967320317,      -10.59916259,      -10.42756403,      -5.216858691
          0,           0,        1113,      -10.94235871,      -10.00821334,      -10.60884965,      -10.43942078,       -5.15303814
          0,           0,        1114,      -10.97961554,      -9.998851102,      -10.58425722,       -10.4594073,       -5.79986042
          0,           0,        1115,      -10.96595559,      -10.02029195,      -10.65606977,      -10.46659554,      -5.119081115
          0,           0,        1116,      -10.99211201,      -10.04175876,      -10.61020359,      -10.48295729,      -5.470637546
          0,           0,        1117,      -11.00392544,      -10.03094201,      -10.65684578,      -10.49530063,       -5.28841765
          0,           0,        1118,      -10.99970396,      -10.07391475,      -10.67124079,      -10.50907222,      -5.198282673
          0,           0,        1119,      -11.03827719,      -10.06462184,      -10.64407505,      -10.52625137,      -5.946438802
          0,           0,        1120,      -11.02520116,      -10.08421166,       -10.7167573,      -10.53621203,      -5.182249374
          0,           0,        1121,      -11.05181892,      -10.11015057,      -10.66944957,      -10.55525336,      -5.501178327
          0,           0,        1122,      -11.06677641,       -10.0974173,      -10.71654618,      -10.56449766,      -5.364849282
          0,           0,        1123,      -11.06018497,      -10.14069642,      -10.73708718,      -10.57640824,      -5.252552039
          0,           0,        1124,      -11.09995254,      -10.13258837,      -10.70117301,      -10.59774492,      -6.062748473
          0,           0,        1125,      -11.08852626,      -10.15081043,      -10.77692227,      -10.60295921,      -5.243642223
          0,           0,        1126,      -11.11288838,      -10.17785057,      -10.73870182,      -10.62051775,      -5.539284745
          0,           0,        1127,      -11.12928383,      -10.16373173,      -10.77695332,      -10.63285517,      -5.439183583
          0,           0,        1128,      -11.12291988,      -10.20816759,      -10.79862855,      -10.64551111,      -5.307636726
          0,           0,        1129,      -11.16288856,      -10.20031117,      -10.76692059,      -10.66237449,       -6.19692339
          0,           0,        1130,      -11.15179146,      -10.21664055,      -10.84101305,      -10.67111569,      -5.312034236
          0,           0,        1131,      -11.17625583,      -10.24687243,      -10.80204135,      -10.69074634,      -5.583935091
          0,           0,        1132,      -11.19522886,      -10.23157087,      -10.84036575,      -10.70103976,      -5.519946561
          0,           0,        1133,      -11.18646745,      -10.27535232,      -10.86543793,      -10.71323102,      -5.368461723
          0,           0,        1134,      -11.22702488,      -10.26909871,      -10.82901461,      -10.73596797,      -6.301159974
          0,           0,        1135,      -11.21740556,      -10.28426488,      -10.90528105,      -10.74011676,      -5.376521228
          0,           0,        1136,      -11.23978298,      -10.31512578,      -10.87107614,      -10.75847533,      -5.632525919
          0,           0,        1137,      -11.25985752,      -10.29917861,      -10.90257765,      -10.77182786,      -5.595297131
          0,           0,        1138,      -11.25190099,      -10.34418405,      -10.92729822,      -10.78306088,      -5.429225233
          0,           0,        1139,      -11.29245761,      -10.33815608,       -10.8975238,      -10.80136985,      -6.402224344
          0,           0,        1140,      -11.28330318,      -10.35168414,      -10.97124032,      -10.80825684,      -5.448148932
          0,           0,        1141,      -11.30608473,      -10.38501165,      -10.93462943,       -10.8275299,      -5.685904949
          0,           0,        1142,      -11.32831474,      -10.36859526,      -10.96835665,      -10.83838952,      -5.677638265
          0,           0,        1143,      -11.31834014,      -10.41232743,       -10.9972627,      -10.85071459,      -5.494695349
          0,           0,        1144,      -11.35912177,      -10.40791775,      -10.96245093,       -10.8743351,      -6.478354455
          0,           0,        1145,      -11.35133002,      -10.42046987,      -11.03892748,      -10.87806224,       -5.51614828
          0,           0,        1146,      -11.37193926,      -10.45378287,      -11.00512346,      -10.89623838,      -5.741567483
          0,           0,        1147,      -11.39467423,      -10.43728056,      -11.03351595,      -10.91163768,      -5.754117313
          0,           0,        1148,      -11.38584479,      -10.48184075,      -11.06279089,      -10.92225703,       -5.55870808
          0,           0,        1149,      -11.42666594,      -10.47787386,      -11.03222201,      -10.94198707,      -6.539150745
          0,           0,        1150,      -11.41952364,      -10.48926897,      -11.10616192,      -10.94788696,      -5.590712607
          0,           0,        1151,      -11.44108882,      -10.52482395,      -11.06923415,      -10.96643559,      -5.802318902
          0,           0,        1152,      -11.46572887,      -10.50837898,      -11.10140363,      -10.97839556,      -5.838032365
          0,           0,        1153,      -11.45516692,      -10.55130428,      -11.13545868,      -10.99029931,      -5.628624982
          0,           0,        1154,      -11.49640715,      -10.54894385,      -11.09882826,      -11.01432981,      -6.599490891
          0,           0,        1155,      -11.49024851,      -10.55971283,      -11.17572201,      -11.01764458,      -5.661808255
          0,           0,        1156,      -11.50962007,      -10.59450564,      -11.14324198,      -11.03536596,      -5.864183662
          0,           0,        1157,        -11.534125,      -10.57814433,       -11.1697568,      -11.05256539,      -5.914880692
          0,           0,        1158,      -11.52473912,      -10.62157741,      -11.20447176,      -11.06321077,      -5.695123214
          0,           0,        1159,      -11.56583738,      -10.61966203,      -11.17120764,      -11.08345955,      -6.641303782
          0,           0,        1160,       -11.5599099,      -10.62947226,      -11.24460488,      -11.08945414,      -5.737861038
          0,           0,        1161,      -11.58057718,      -10.66630793,      -11.21008155,       -11.1075092,      -5.928447096
          0,           0,        1162,      -11.60690511,      -10.65033455,      -11.23925114,      -11.12057655,      -6.000372799
          0,           0,        1163,      -11.59586942,      -10.69213295,      -11.27816387,      -11.13207854,       -5.76748331
          0,           0,        1164,      -11.63775382,      -10.69186286,      -11.23921523,      -11.15639907,      -6.700461334
          0,           0,        1165,      -11.63249053,      -10.70115089,      -11.31577704,      -11.15917621,       -5.81004152
          0,           0,        1166,      -11.65074101,      -10.73685442,       -11.2861732,      -11.17618392,      -5.992869384
          0,           0,        1167,      -11.67679744,       -10.7209621,      -11.30920659,      -11.19449944,      -6.076493125
          0,           0,        1168,      -11.66672848,      -10.76335399,      -11.34842538,      -11.20495492,      -5.834251966
          0,           0,        1169,       -11.7078999,      -10.76310829,      -11.31334484,      -11.22552499,      -6.734397183
          0,           0,        1170,      -11.70280536,      -10.77133318,      -11.38582002,       -11.2318777,      -5.885603729
          0,           0,        1171,      -11.72221235,      -10.80928404,      -11.35412367,      -11.24952725,      -6.056640264
          0,           0,        1172,      -11.75004437,      -10.79343366,      -11.37949148,      -11.26352755,      -6.162925133
          0,           0,        1173,      -11.73843339,      -10.83448513,      -11.42194105,      -11.27490791,       -5.90690636
          0,           0,        1174,      -11.78030444,       -10.8358676,      -11.38153044,      -11.29957965,      -6.790114869
          0,           0,        1175,        -11.776096,      -10.84354994,       -11.4575379,      -11.30221711,      -5.957803522
          0,           0,        1176,      -11.79295119,      -10.88058942,      -11.43016143,      -11.31882886,      -6.121727063
          0,           0,        1177,      -11.82049233,      -10.86457226,      -11.44996948,      -11.33798232,      -6.238014054
          0,           0,        1178,      -11.80976797,      -10.90627507,      -11.49245879,      -11.34810275,      -5.973958842
          0,           0,        1179,      -11.85065271,      -10.90746236,       -11.4561166,      -11.36886897,      -6.822359722
          0,           0,        1180,      -11.84673593,      -10.91413957,      -11.52810825,      -11.37542178,      -6.033073617
          0,           0,        1181,      -11.86451704,      -10.95351123,      -11.49856185,      -11.39266973,      -6.185607483
          0,           0,        1182,      -11.89376909,      -10.93719416,      -11.52079991,      -11.40752453,      -6.325057988
          0,           0,        1183,      -11.88164769,      -10.97775719,      -11.56616833,      -11.41904271,      -6.047100933
          0,           0,        1184,      -11.92327245,      -10.98060844,      -11.52488517,      -11.44403471,      -6.877938063
          0,           0,        1185,      -11.92029183,      -10.98678786,      -11.60044447,      -11.44676365,      -6.105803746
          0,           0,        1186,      -11.93562778,      -11.02531651,      -11.57489117,       -11.4629107,      -6.251937583
          0,           0,        1187,      -11.96467402,      -11.00888037,      -11.59178802,      -11.48296444,      -6.400137866
          0,           0,        1188,      -11.95351662,      -11.05009917,      -11.63728508,      -11.49280678,      -6.115001318
          0,           0,        1189,      -11.99410184,      -11.05269049,      -11.59979638,      -11.51372496,       -6.91366678
          0,           0,        1190,      -11.99145773,      -11.05793702,      -11.67143957,      -11.52038894,      -6.181376026
          0,           0,        1191,      -12.00774546,      -11.09873368,      -11.64401861,      -11.53702933,      -6.317165703
          0,           0,        1192,      -12.03848019,      -11.08199264,      -11.66330768,      -11.55267959,      -6.487513605
          0,           0,        1193,      -12.02603925,      -11.12213327,      -11.71156219,      -11.56425436,      -6.188973416
          0,           0,        1194,      -12.06737253,      -11.12635601,      -11.66928305,       -11.5893773,      -6.972219745
          0,           0,        1195,      -12.06560096,      -11.13117295,      -11.74458267,       -11.5924191,       -6.25498312
          0,           0,        1196,      -12.07968657,      -11.17104848,      -11.72103725,      -11.60822698,      -6.385444146
          0,           0,        1197,      -12.11019938,      -11.15442456,      -11.73520149,      -11.62913268,      -6.562633419
          0,           0,        1198,      -12.09873026,      -11.19513047,      -11.78351215,      -11.63866511,      -6.257963922
          0,           0,        1199,      -12.13896081,      -11.19907094,      -11.74476378,      -11.65967974,      -7.013060836
          0,           0,        1200,      -12.13754154,      -11.20303618,      -11.81601468,      -11.66652065,      -6.331166413
          0,           0,        1201,      -12.15269642,      -11.24507638,      -11.79085999,      -11.68271543,      -6.452381648
          0,           0,        1202,      -12.18480979,       -11.2282298,      -11.80744298,       -11.6989912,      -6.650423032
          0,           0,        1203,      -12.17214099,      -11.26784223,      -11.85827806,      -11.71049774,      -6.333054731
          0,           0,        1204,      -12.21316472,      -11.27337454,      -11.81516708,      -11.73559839,      -7.075734347
          0,           0,        1205,      -12.21252365,      -11.27701403,      -11.89009177,      -11.73907934,      -6.405666288
          0,           0,        1206,      -12.22562208,      -11.31800028,      -11.86855651,      -11.75475199,       -6.52260668
          0,           0,        1207,      -12.25743246,      -11.30143137,      -11.88046237,      -11.77640363,      -6.725461111
          0,           0,        1208,      -12.24571585,      -11.34158072,      -11.93115311,       -11.7856906,      -6.403245422
          0,           0,        1209,      -12.28565571,      -11.34680069,      -11.89161603,      -11.80690622,      -7.122315613
          0,           0,        1210,      -12.28531934,      -11.34971186,      -11.96224889,      -11.81394773,      -6.482556754
          0,           0,        1211,      -12.29955166,      -11.39271095,      -11.93906251,      -11.82983137,      -6.591264731
          0,           0,        1212,      -12.33284726,      -11.37598493,      -11.95348648,      -11.84663574,      -6.813876096
          0,           0,        1213,      -12.32003082,      -11.41505162,      -12.00639413,      -11.85805265,      -6.479518864
          0,           0,        1214,      -12.36080023,      -11.42179857,      -11.96289251,      -11.88308792,      -7.188580617
          0,           0,        1215,       -12.3611797,      -11.42448617,      -12.03721275,       -11.8869795,      -6.558029794
          0,           0,        1216,      -12.37346044,      -11.46630972,      -12.01747614,      -11.90258168,      -6.663338111
          0,           0,        1217,      -12.40636823,      -11.44996148,      -12.02765231,      -11.92486085,      -6.888866106
          0,           0,        1218,      -12.39449922,      -11.48955829,      -12.08027414,      -11.93401875,       -6.55091298
          0,           0,        1219,      -12.43421687,      -11.49594976,      -12.04031747,      -11.95548717,       -7.24044187
          0,           0,        1220,      -12.43484441,      -11.49803871,      -12.11024828,       -11.9627655,      -6.635640487
          0,           0,        1221,      -12.44832645,      -11.54175374,      -12.08872949,      -11.97841204,      -6.733715053
          0,           0,        1222,      -12.48261611,      -11.52531467,      -12.10151589,      -11.99570563,       -6.97781212
          0,           0,        1223,      -12.46975664,      -11.56384324,       -12.1560553,       -12.0070733,      -6.628427836
          0,           0,        1224,      -12.51035762,      -11.57170535,      -12.11244502,      -12.03204373,      -7.310348434
          0,           0,        1225,      -12.51164599,      -11.57368324,      -12.18613263,      -12.03630839,      -6.712111577
          0,           0,        1226,      -12.52327833,      -11.61609688,      -12.16795566,      -12.05185588,      -6.807684629
          0,           0,        1227,      -12.55709529,      -11.60011042,      -12.17686809,      -12.07463982,      -7.052601943
          0,           0,        1228,      -12.54517569,      -11.63916176,      -12.23103203,      -12.08377375,      -6.701031717
          0,           0,        1229,      -12.58475562,      -11.64660444,      -12.19090019,      -12.10549643,      -7.367232552
          0,           0,        1230,      -12.58621702,      -11.64811327,      -12.26020702,      -12.11304589,      -6.790359439
          0,           0,        1231,      -12.59912053,      -11.69230043,      -12.24007739,      -12.12852416,      -6.879767387
          0,           0,        1232,      -12.63422997,      -11.67628667,      -12.25168697,      -12.14627681,      -7.141760699
          0,           0,        1233,      -12.62141552,       -11.7143088,      -12.30751156,      -12.15766832,      -6.779785668
          0,           0,        1234,      -12.66194281,      -11.72315286,      -12.26393859,      -12.18259498,      -7.440974393
          0,           0,        1235,      -12.66399912,      -11.72467284,      -12.33709786,      -12.18719955,      -6.867746153
          0,           0,        1236,       -12.6751562,      -11.76744011,      -12.32020755,      -12.20271075,      -6.955627295
          0,           0,        1237,      -12.70972227,      -11.75193133,      -12.32823874,      -12.22588287,      -7.216108011
          0,           0,        1238,      -12.69783117,      -11.79049412,      -12.38361962,       -12.2350781,      -6.853542752
          0,           0,        1239,      -12.73736658,      -11.79881991,      -12.34346818,       -12.2570234,      -7.502575323
          0,           0,        1240,      -12.73950609,      -11.79998799,      -12.41231954,       -12.2648567,      -6.946502495
          0,           0,        1241,      -12.75200826,      -11.84443746,      -12.39331053,      -12.28024801,      -7.029359014
          0,           0,        1242,      -12.78778536,      -11.82893209,      -12.40410568,      -12.29841229,      -7.305117067
          0,           0,        1243,      -12.77506586,      -11.86652705,      -12.46093051,       -12.3099066,      -6.933463037
          0,           0,        1244,      -12.81561018,      -11.87617207,      -12.41749661,      -12.33481366,      -7.580099362
          0,           0,        1245,      -12.81826894,      -11.87747162,      -12.49029037,      -12.33973966,      -7.024668882
          0,           0,        1246,      -12.82913217,      -11.92041289,      -12.47439531,      -12.35526251,      -7.107028052
          0,           0,        1247,      -12.86430685,      -11.90543721,       -12.4818386,      -12.37871322,      -7.378811619
          0,           0,        1248,      -12.85248691,      -11.94361424,       -12.5381391,      -12.38803521,      -7.008291178
          0,           0,        1249,      -12.89207517,      -11.95262973,      -12.49810421,       -12.4101694,      -7.646027926
          0,           0,        1250,      -12.89472613,      -11.95368126,      -12.56668381,      -12.41827563,      -7.103822962
          0,           0,        1251,      -12.90700344,      -11.99823456,      -12.54850677,      -12.43365567,      -7.182326768
          0,           0,        1252,      -12.94330808,      -11.98325622,      -12.55879508,      -12.45215803,      -7.467354167
          0,           0,        1253,      -12.93070493,      -12.02054192,      -12.61635191,      -12.46382947,      -7.089279694
          0,           0,        1254,      -12.97135326,      -12.03078515,      -12.57316427,      -12.48873346,      -7.727195582
          0,           0,        1255,      -12.97444489,       -12.0320776,      -12.64576784,      -12.49396957,      -7.182626383
          0,           0,        1256,      -12.98519263,      -12.07506244,       -12.6305519,      -12.50957251,      -7.261703324
          0,           0,        1257,      -13.02084147,      -12.06061692,      -12.63769719,      -12.53320306,      -7.540266693
          0,           0,        1258,      -13.00911761,      -12.09855246,      -12.69461994,       -12.5427187,      -7.165115699
          0,           0,        1259,      -13.04885545,      -12.10805234,       -12.6547889,      -12.56501316,      -7.797064027
          0,           0,        1260,      -13.05185772,      -12.10919495,      -12.72330434,      -12.57336958,      -7.262133224
          0,           0,        1261,       -13.0640864,      -12.15373992,      -12.70564483,      -12.58881152,      -7.338542454
          0,           0,        1262,      -13.10078756,      -12.13925951,      -12.71575552,      -12.60757144,      -7.628084164
          0,           0,        1263,       -13.0883155,      -12.17638937,      -12.77376404,      -12.61947791,      -7.247106109
          0,           0,        1264,      -13.12914877,      -12.18701492,      -12.73087936,      -12.64438008,      -7.881807321
          0,           0,        1265,       -13.1325119,      -12.18849924,       -12.8035118,      -12.64992568,      -7.341480071
          0,           0,        1266,      -13.14333074,      -12.23143657,      -12.78865442,      -12.66568789,      -7.419580572
          0,           0,        1267,      -13.17932216,      -12.21748142,      -12.79583038,      -12.68939992,      -7.700203126
          0,           0,        1268,      -13.16772054,       -12.2553466,      -12.85306016,      -12.69918819,       -7.32396696
          0,           0,        1269,      -13.20770764,      -12.26512002,      -12.81347507,      -12.72161803,      -7.955499846
          0,           0,        1270,      -13.21090494,      -12.26655197,      -12.88216432,      -12.73019209,      -7.421380082
          0,           0,        1271,      -13.22327405,      -12.31100111,      -12.86470097,      -12.74577268,       -7.49802803
          0,           0,        1272,      -13.26024082,      -12.29697872,      -12.87499672,      -12.76470791,      -7.787129147
          0,           0,        1273,      -13.24792125,      -12.33411936,      -12.93314779,      -12.77690209,      -7.406965779
          0,           0,        1274,      -13.28902743,      -12.34490991,      -12.89060596,      -12.80180193,      -8.043981592
          0,           0,        1275,      -13.29250212,      -12.34678419,      -12.96351539,        -12.807649,      -7.501246228
          0,           0,        1276,      -13.30359886,      -12.38959007,      -12.94868753,      -12.82365403,      -7.580775306
          0,           0,        1277,      -13.33980054,      -12.37608799,      -12.95628044,      -12.84735924,      -7.858521345
          0,           0,        1278,      -13.32835459,      -12.41406007,      -13.01346648,      -12.85749802,      -7.484944877
          0,           0,        1279,      -13.36870238,      -12.42389967,      -12.97417885,      -12.88004457,      -8.121611124
          0,           0,        1280,      -13.37193918,      -12.42582796,      -13.04330294,      -12.88879894,      -7.581653396
          0,           0,        1281,      -13.38466423,      -12.47008394,      -13.02569503,      -12.90459955,       -7.66101092
          0,           0,        1282,      -13.42176358,      -12.45649975,      -13.03660435,      -12.92363613,      -7.944475311
          0,           0,        1283,      -13.40963143,      -12.49381756,       -13.0945515,      -12.93616759,      -7.569043923
          0,           0,        1284,      -13.45111242,      -12.50454948,      -13.05241865,      -12.96106191,      -8.214236513
          0,           0,        1285,      -13.45453287,      -12.50703474,      -13.12585211,      -12.96720602,      -7.662079534
          0,           0,        1286,      -13.46613688,      -12.54960513,      -13.11070362,      -12.98354177,      -7.745591178
          0,           0,        1287,      -13.50241299,      -12.53654605,      -13.11917451,      -13.00715285,      -8.015275153
          0,           0,        1288,      -13.49117097,      -12.57479673,      -13.17591738,       -13.0177156,      -7.648289112
          0,           0,        1289,      -13.53200542,      -12.58449148,       -13.1370277,      -13.04036507,      -8.296252664
          0,           0,        1290,       -13.5351093,      -12.58714873,       -13.2068334,       -13.0492763,      -7.743152325
          0,           0,        1291,      -13.54843117,      -12.63108296,      -13.18871125,      -13.06538409,      -7.827864015
          0,           0,        1292,      -13.58552214,      -12.61794967,      -13.20074887,      -13.08444417,      -8.100252713
          0,           0,        1293,      -13.57362882,      -12.65560273,      -13.25808691,      -13.09737608,      -7.733642519
          0,           0,        1294,      -13.61560884,      -12.66605604,      -13.21649331,      -13.12226307,      -8.393736038
          0,           0,        1295,       -13.6187944,      -12.66940442,      -13.29068559,      -13.12868559,       -7.82422988
          0,           0,        1296,      -13.63116796,      -12.71159206,      -13.27483161,      -13.14543402,      -7.914493295
          0,           0,        1297,       -13.6673624,      -12.69900643,      -13.28472098,       -13.1688638,      -8.170642907
          0,           0,        1298,      -13.65639283,       -12.7376962,      -13.34056223,      -13.17994213,      -7.814353294
          0,           0,        1299,      -13.69786859,      -12.74702885,      -13.30224952,      -13.20268384,      -8.480789851
          0,           0,        1300,      -13.70065124,      -12.75068242,      -13.37297868,      -13.21171716,      -7.906144905
          0,           0,        1301,      -13.71483947,      -12.79412218,      -13.35394942,      -13.22822258,      -7.999103375
          0,           0,        1302,      -13.75175997,      -12.78150235,      -13.36770633,      -13.24724204,      -8.254725082
          0,           0,        1303,       -13.7401794,      -12.81963328,      -13.42395118,      -13.26063336,      -7.901147588
          0,           0,        1304,      -13.78279953,      -12.82958207,      -13.38308729,      -13.28551793,      -8.584105206
          0,           0,        1305,      -13.78555627,      -12.83408315,      -13.45825188,       -13.2922299,      -7.988008808
          0,           0,        1306,      -13.79899248,      -12.87569541,      -13.44129719,      -13.30946757,      -8.088086372
          0,           0,        1307,      -13.83492373,      -12.86365656,      -13.45321808,      -13.33261356,      -8.324910176
          0,           0,        1308,      -13.82432485,      -12.90292569,      -13.50762856,        -13.344302,      -7.983569691
          0,           0,        1309,      -13.86660004,      -12.91168609,       -13.4701301,      -13.36713362,        -8.6770582
          0,           0,        1310,      -13.86886793,      -12.91663811,      -13.54201347,      -13.37627745,      -8.070972341
          0,           0,        1311,      -13.88423308,      -12.95935333,      -13.52168632,      -13.39325697,      -8.175406211
          0,           0,        1312,      -13.92077555,       -12.9473587,      -13.53783712,      -13.41216663,      -8.408203224
          0,           0,        1313,      -13.90962559,      -12.98607654,      -13.59241659,      -13.42610102,      -8.072064174
          0,           0,        1314,      -13.95303925,      -12.99531519,      -13.55256234,      -13.45097652,      -8.787686118
          0,           0,        1315,      -13.95516582,      -13.00129497,      -13.62889889,      -13.45797776,      -8.153801253
          0,           0,        1316,      -13.97000081,      -13.04207908,      -13.61042664,      -13.47576572,      -8.267167125
          0,           0,        1317,      -14.00544698,      -13.03071845,      -13.62505193,      -13.49853768,      -8.478412262
          0,           0,        1318,      -13.99534957,      -13.07067156,      -13.67740942,      -13.51093258,      -8.156478534
          0,           0,        1319,       -14.0386018,      -13.07864463,      -13.64104776,      -13.53382921,      -8.888003407
          0,           0,        1320,      -14.04013824,      -13.08525647,      -13.71429575,       -13.5431243,      -8.238053566
          0,           0,        1321,      -14.05702173,      -13.12695269,      -13.69225348,      -13.56065237,      -8.357693436
          0,           0,        1322,      -14.09295418,      -13.11574635,       -13.7115523,      -13.57936831,      -8.561113832
          0,           0,        1323,      -14.08238817,      -13.15515604,      -13.76380861,      -13.59392892,      -8.246984226
          0,           0,        1324,      -14.12676072,      -13.16345494,      -13.72532134,      -13.61881078,      -9.007682461
          0,           0,        1325,      -14.12803516,      -13.17128854,       -13.8029994,      -13.62614372,      -8.322070763
          0,           0,        1326,      -14.14465064,      -13.21094971,      -13.78259499,      -13.64455774,      -8.452773955
          0,           0,        1327,      -14.17935015,      -13.20045099,      -13.80072386,      -13.66681588,      -8.631692344
          0,           0,        1328,        -14.169954,      -13.24115948,      -13.85024838,      -13.67999272,      -8.333786382
          0,           0,        1329,      -14.21435924,      -13.24816594,      -13.81545566,      -13.70294027,      -9.117180121
          0,           0,        1330,      -14.21494857,      -13.25678636,      -13.89026441,      -13.71239298,      -8.407905009
          0,           0,        1331,      -14.23375802,      -13.29714679,      -13.86610272,      -13.73059289,      -8.547124868
          0,           0,        1332,      -14.26878719,      -13.28695969,      -13.88942993,      -13.74905445,      -8.714062859
          0,           0,        1333,      -14.25904702,      -13.32708699,      -13.93854098,      -13.76427767,      -8.426749327
          0,           0,        1334,      -14.30455517,      -13.33429019,      -13.90191561,      -13.78916558,       -9.24845557
          0,           0,        1335,      -14.30476769,      -13.34438985,      -13.98105535,       -13.7969108,      -8.493478803
          0,           0,        1336,      -14.32362464,      -13.38253427,      -13.95835654,      -13.81600398,      -8.646370728
          0,           0,        1337,      -14.35727578,      -13.37316047,      -13.98088145,      -13.83762638,      -8.785417305
          0,           0,        1338,       -14.3488451,      -13.41463532,      -14.02661103,       -13.8516367,      -8.516496864
          0,           0,        1339,      -14.39457618,      -13.42050701,      -13.99399319,      -13.87460845,      -9.368955781
          0,           0,        1340,      -14.39397129,      -13.43160756,      -14.07041164,      -13.88430521,      -8.581303631
          0,           0,        1341,      -14.41516895,      -13.47013521,       -14.0438063,      -13.90324327,       -8.74550345
          0,           0,        1342,       -14.4489356,        -13.461332,      -14.07217331,      -13.92138945,      -8.867890394
          0,           0,        1343,      -14.44037052,        -13.502112,      -14.11711343,       -13.9373414,      -8.612527411
          0,           0,        1344,      -14.48711975,      -13.50805233,      -14.08308522,      -13.96213771,      -9.512506954
          0,           0,        1345,       -14.4860224,      -13.52092327,      -14.16355356,      -13.97044789,      -8.668889406
          0,           0,        1346,      -14.50767502,      -13.55706629,      -14.13826711,      -13.99031767,      -8.849947748
          0,           0,        1347,      -14.53987814,      -13.54924262,      -14.16627416,       -14.0111805,      -8.940570909
          0,           0,        1348,      -14.53281499,      -13.59135879,      -14.20701756,      -14.02604076,      -8.705948749
