"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity:0","Velocity:1","Velocity:2","Coordinates:0","Coordinates:1","Coordinates:2","Exact Velocity:0","Exact Velocity:1","Exact Velocity:2","Exact Pressure:0","Exact Pressure:1","Exact Density:0","Exact Density:1","Exact Mach:0","Exact Mach:1","Exact Temperature:0","Exact Temperature:1","Mach_error","Points:0","Points:1","Points:2"
1.16119826e+00,8.06392639e+02,3.82662547e-04,0.00000000e+00,5.29996875e+05,9.99991016e+04,2.99999176e+02,2.00000596e+00,-3.21916059e-06,6.94448716e+02,3.29541096e-04,0.00000000e+00,-2.70529211e-01,3.24081540e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,5.96046448e-06,-2.70529211e-01,3.24081540e-01,0.00000000e+00
1.16120231e+00,8.06396118e+02,3.69148009e-04,0.00000000e+00,5.29999250e+05,9.99994531e+04,2.99999207e+02,2.00000763e+00,-1.94184713e-06,6.94449288e+02,3.17901545e-04,0.00000000e+00,-2.28440955e-01,4.03243750e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,7.62939453e-06,-2.28440955e-01,4.03243750e-01,0.00000000e+00
1.16120553e+00,8.06396606e+02,-2.57787615e-04,0.00000000e+00,5.30000062e+05,9.99999609e+04,2.99999878e+02,2.00000095e+00,-1.35113240e-07,6.94447809e+02,-2.21999644e-04,0.00000000e+00,-3.00000000e-01,3.97030874e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,9.53674316e-07,-3.00000012e-01,3.97030860e-01,0.00000000e+00
1.16120338e+00,8.06395264e+02,-1.18699769e-04,0.00000000e+00,5.29999000e+05,9.99997266e+04,2.99999725e+02,2.00000191e+00,-9.86538680e-07,6.94447917e+02,-1.02220265e-04,0.00000000e+00,-3.00000000e-01,3.69556324e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,1.90734863e-06,-3.00000012e-01,3.69556338e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,-1.12926300e-05,0.00000000e+00,5.30000000e+05,9.99999922e+04,3.00000000e+02,2.00000000e+00,-1.42447698e-08,6.94447573e+02,-9.72491924e-06,0.00000000e+00,-2.03196883e-01,8.58944237e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.03196883e-01,8.58944237e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,2.28631006e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,3.03852743e-09,6.94447573e+02,1.96891076e-06,0.00000000e+00,-2.78337926e-01,9.26783979e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.78337926e-01,9.26783979e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,6.65488756e-07,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,6.20959784e-10,6.94447573e+02,5.73101622e-07,0.00000000e+00,-3.00000000e-01,8.62761584e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,8.62761557e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,-2.17723510e-07,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-5.59770286e-10,6.94447573e+02,-1.87497826e-07,0.00000000e+00,-3.00000000e-01,8.49425945e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,8.49425972e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,2.08347433e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,2.95099456e-09,6.94447573e+02,1.79423394e-06,0.00000000e+00,-2.23533329e-01,1.00000000e+00,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.23533332e-01,1.00000000e+00,0.00000000e+00
1.16120553e+00,8.06396362e+02,6.69167491e-07,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,9.41455025e-10,6.94447573e+02,5.76269625e-07,0.00000000e+00,-3.00000000e-01,9.99999964e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,1.00000000e+00,0.00000000e+00
1.16120553e+00,8.06396362e+02,1.16338492e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,1.56214630e-09,6.94447573e+02,1.00187685e-06,0.00000000e+00,-3.00000000e-01,9.70254778e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,9.70254779e-01,0.00000000e+00
1.16122293e+00,8.06401733e+02,-4.68497165e-03,0.00000000e+00,5.30008688e+05,1.00003672e+05,3.00006531e+02,1.99996150e+00,1.31216175e-05,6.94441790e+02,-4.03451526e-03,0.00000000e+00,-2.74830043e-01,2.47335300e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-3.85046005e-05,-2.74830043e-01,2.47335300e-01,0.00000000e+00
1.16120005e+00,8.06393616e+02,4.61787538e-04,0.00000000e+00,5.29997625e+05,9.99992812e+04,2.99999268e+02,2.00000501e+00,-2.55900454e-06,6.94448488e+02,3.97681110e-04,0.00000000e+00,-3.00000000e-01,3.16786982e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,5.00679016e-06,-3.00000012e-01,3.16786975e-01,0.00000000e+00
1.16121650e+00,8.06399658e+02,-2.96265702e-03,0.00000000e+00,5.30005500e+05,1.00002352e+05,3.00004211e+02,1.99997509e+00,8.39318909e-06,6.94443841e+02,-2.55132204e-03,0.00000000e+00,-3.00000000e-01,2.65761475e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.49147415e-05,-3.00000012e-01,2.65761465e-01,0.00000000e+00
1.16120589e+00,8.06396362e+02,3.21054504e-05,0.00000000e+00,5.30000062e+05,1.00000055e+05,3.00000092e+02,1.99999917e+00,2.08271118e-07,6.94447359e+02,2.76483703e-05,0.00000000e+00,-2.80406862e-01,5.08458674e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-8.34465027e-07,-2.80406862e-01,5.08458674e-01,0.00000000e+00
1.16120613e+00,8.06396545e+02,-2.03107586e-04,0.00000000e+00,5.30000188e+05,1.00000070e+05,3.00000061e+02,1.99999928e+00,2.52468112e-07,6.94447414e+02,-1.74910860e-04,0.00000000e+00,-3.00000000e-01,4.47775762e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-7.15255737e-07,-3.00000012e-01,4.47775751e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,5.25394898e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,4.64877914e-09,6.94447573e+02,4.52456421e-06,0.00000000e+00,-2.84992993e-01,6.77843869e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.84992993e-01,6.77843869e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,-9.35200023e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-1.19835333e-08,6.94447573e+02,-8.05369936e-06,0.00000000e+00,-2.43027270e-01,7.71032274e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.43027270e-01,7.71032274e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,-3.80138022e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-5.36081535e-09,6.94447573e+02,-3.27364975e-06,0.00000000e+00,-3.00000000e-01,7.69595270e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,7.69595265e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,1.90283481e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,1.01411624e-09,6.94447573e+02,1.63867188e-06,0.00000000e+00,-3.00000000e-01,7.19627708e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,7.19627678e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,-4.15825042e-07,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-8.14914691e-10,6.94447573e+02,-3.58097704e-07,0.00000000e+00,-3.00000000e-01,8.43065770e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,8.43065798e-01,0.00000000e+00
1.16119921e+00,8.06397278e+02,1.95779018e-02,0.00000000e+00,5.29995438e+05,9.99973281e+04,2.99993591e+02,2.00003433e+00,-9.54504321e-06,6.94452140e+02,1.68600716e-02,0.00000000e+00,-2.99921364e-01,1.43352717e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.43322754e-05,-2.99921364e-01,1.43352717e-01,0.00000000e+00
1.16121900e+00,8.06400574e+02,-3.83968093e-03,0.00000000e+00,5.30006688e+05,1.00002812e+05,3.00004974e+02,1.99997067e+00,1.00495245e-05,6.94443168e+02,-3.30658747e-03,0.00000000e+00,-3.00000000e-01,2.38954215e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.93254852e-05,-3.00000012e-01,2.38954216e-01,0.00000000e+00
1.16119921e+00,8.06397278e+02,1.95568446e-02,0.00000000e+00,5.29995438e+05,9.99973281e+04,2.99993591e+02,2.00003433e+00,-9.53480412e-06,6.94452135e+02,1.68419376e-02,0.00000000e+00,-3.00000000e-01,1.43423295e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.43322754e-05,-3.00000012e-01,1.43423289e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,5.34444280e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-7.83173260e-09,6.94447573e+02,4.60249513e-06,0.00000000e+00,-3.00000000e-01,-9.99999984e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,-1.00000000e+00,0.00000000e+00
1.16120553e+00,8.06396362e+02,8.53367146e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-1.17108812e-08,6.94447573e+02,7.34897601e-06,0.00000000e+00,-2.43570488e-01,-1.00000000e+00,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.43570492e-01,-1.00000000e+00,0.00000000e+00
1.16120553e+00,8.06396362e+02,9.42143834e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-1.28173534e-08,6.94447573e+02,8.11349765e-06,0.00000000e+00,-2.39824861e-01,-9.88513112e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-2.39824861e-01,-9.88513112e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,5.39222310e-06,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,-7.89173349e-09,6.94447573e+02,4.64364237e-06,0.00000000e+00,-3.00000000e-01,-9.99188169e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,-9.99188185e-01,0.00000000e+00
1.16120279e+00,8.06394958e+02,6.99622789e-04,0.00000000e+00,5.29998875e+05,9.99996875e+04,2.99999756e+02,2.00000191e+00,-1.12036469e-06,6.94448004e+02,6.02498372e-04,0.00000000e+00,-2.67308474e-01,-5.59400260e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,1.90734863e-06,-2.67308474e-01,-5.59400260e-01,0.00000000e+00
1.16119540e+00,8.06391724e+02,2.59336224e-03,0.00000000e+00,5.29996062e+05,9.99987500e+04,2.99998840e+02,2.00000954e+00,-4.46626154e-06,6.94449638e+02,2.23335560e-03,0.00000000e+00,-2.45484948e-01,-4.47504640e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,9.53674316e-06,-2.45484948e-01,-4.47504640e-01,0.00000000e+00
1.16120172e+00,8.06394653e+02,9.57710610e-04,0.00000000e+00,5.29998562e+05,9.99995391e+04,2.99999573e+02,2.00000358e+00,-1.64584048e-06,6.94448353e+02,8.24764396e-04,0.00000000e+00,-3.00000000e-01,-4.67846258e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.57627869e-06,-3.00000012e-01,-4.67846245e-01,0.00000000e+00
1.16120446e+00,8.06395813e+02,2.46569049e-04,0.00000000e+00,5.29999625e+05,9.99998984e+04,2.99999939e+02,2.00000048e+00,-3.73416015e-07,6.94447710e+02,2.12339807e-04,0.00000000e+00,-3.00000000e-01,-5.27398672e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,4.76837158e-07,-3.00000012e-01,-5.27398646e-01,0.00000000e+00
1.16120577e+00,8.06396484e+02,-6.83148101e-05,0.00000000e+00,5.30000125e+05,1.00000031e+05,3.00000031e+02,1.99999988e+00,1.00792199e-07,6.94447536e+02,-5.88309255e-05,0.00000000e+00,-2.52916545e-01,-7.73749053e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.19209290e-07,-2.52916545e-01,-7.73749053e-01,0.00000000e+00
1.16120446e+00,8.06395813e+02,2.68164265e-04,0.00000000e+00,5.29999562e+05,9.99998828e+04,2.99999908e+02,2.00000072e+00,-4.30861178e-07,6.94447742e+02,2.30936304e-04,0.00000000e+00,-2.00500652e-01,-6.61921382e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,7.15255737e-07,-2.00500652e-01,-6.61921382e-01,0.00000000e+00
1.16120589e+00,8.06396545e+02,-8.11368445e-05,0.00000000e+00,5.30000125e+05,1.00000039e+05,3.00000031e+02,1.99999976e+00,1.38274089e-07,6.94447521e+02,-6.98729109e-05,0.00000000e+00,-3.00000000e-01,-6.65901670e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.38418579e-07,-3.00000012e-01,-6.65901661e-01,0.00000000e+00
1.16120589e+00,8.06396545e+02,-8.67456547e-05,0.00000000e+00,5.30000125e+05,1.00000039e+05,3.00000031e+02,1.99999976e+00,1.46802535e-07,6.94447518e+02,-7.47030796e-05,0.00000000e+00,-3.00000000e-01,-6.69938307e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.38418579e-07,-3.00000012e-01,-6.69938326e-01,0.00000000e+00
1.16120577e+00,8.06396484e+02,-4.64138757e-05,0.00000000e+00,5.30000062e+05,1.00000023e+05,3.00000031e+02,1.99999988e+00,8.24016837e-08,6.94447542e+02,-3.99703268e-05,0.00000000e+00,-3.00000000e-01,-6.60417177e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.19209290e-07,-3.00000012e-01,-6.60417199e-01,0.00000000e+00
1.16176522e+00,8.06529175e+02,-1.06581468e-02,0.00000000e+00,5.30215938e+05,1.00103461e+05,3.00165710e+02,1.99881375e+00,3.69507005e-04,6.94227338e+02,-9.17409701e-03,0.00000000e+00,-2.25291818e-01,-6.00589812e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.18625164e-03,-2.25291818e-01,-6.00589812e-02,0.00000000e+00
1.16179323e+00,8.06525452e+02,8.96572024e-02,0.00000000e+00,5.30230375e+05,1.00112945e+05,3.00186920e+02,1.99868584e+00,4.03383834e-04,6.94207394e+02,7.71713932e-02,0.00000000e+00,-2.31660813e-01,-1.72485993e-03,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.31416321e-03,-2.31660813e-01,-1.72485993e-03,0.00000000e+00
1.16117072e+00,8.06389465e+02,-1.08473385e-02,0.00000000e+00,5.29985875e+05,9.99929219e+04,2.99987732e+02,2.00008392e+00,-2.52760110e-05,6.94462422e+02,-9.34779572e-03,0.00000000e+00,-3.00000000e-01,-2.43932725e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,8.39233398e-05,-3.00000012e-01,-2.43932717e-02,0.00000000e+00
1.16116154e+00,8.06388489e+02,-2.25745477e-02,0.00000000e+00,5.29981875e+05,9.99907109e+04,2.99983490e+02,2.00011134e+00,-3.31695519e-05,6.94467096e+02,-1.94419889e-02,0.00000000e+00,-3.00000000e-01,-3.08562411e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,1.11341476e-04,-3.00000012e-01,-3.08562405e-02,0.00000000e+00
1.16105795e+00,8.06360718e+02,2.52619889e-02,0.00000000e+00,5.29943500e+05,9.99730625e+04,2.99957336e+02,2.00030828e+00,-9.61948826e-05,6.94505144e+02,2.17577330e-02,0.00000000e+00,-2.87746966e-01,-1.17781043e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.08275223e-04,-2.87746966e-01,-1.17781043e-01,0.00000000e+00
1.16107607e+00,8.06367004e+02,-3.21465312e-03,0.00000000e+00,5.29949500e+05,9.99754609e+04,2.99959839e+02,2.00028419e+00,-8.76300910e-05,6.94499743e+02,-2.76840480e-03,0.00000000e+00,-3.00000000e-01,-6.55130849e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,2.84194946e-04,-3.00000012e-01,-6.55130818e-02,0.00000000e+00
1.16120565e+00,8.06396423e+02,-3.15532925e-05,0.00000000e+00,5.30000062e+05,1.00000016e+05,3.00000000e+02,1.99999988e+00,4.58264289e-08,6.94447554e+02,-2.71728720e-05,0.00000000e+00,-2.37006783e-01,-8.79646599e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.19209290e-07,-2.37006783e-01,-8.79646599e-01,0.00000000e+00
1.16120553e+00,8.06396423e+02,-1.89276743e-05,0.00000000e+00,5.30000062e+05,1.00000008e+05,3.00000000e+02,2.00000000e+00,2.78213577e-08,6.94447600e+02,-1.63000148e-05,0.00000000e+00,-3.00000000e-01,-8.37174909e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,-8.37174892e-01,0.00000000e+00
1.16120553e+00,8.06396362e+02,-9.45604484e-07,0.00000000e+00,5.30000000e+05,1.00000000e+05,3.00000000e+02,2.00000000e+00,1.03380693e-09,6.94447614e+02,-8.14328192e-07,0.00000000e+00,-3.00000000e-01,-8.80012335e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,-8.80012333e-01,0.00000000e+00
1.16120541e+00,8.06396362e+02,1.27864951e-05,0.00000000e+00,5.30000000e+05,9.99999922e+04,3.00000000e+02,2.00000000e+00,-1.86045241e-08,6.94447620e+02,1.10113976e-05,0.00000000e+00,-3.00000000e-01,-9.17753120e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,0.00000000e+00,-3.00000012e-01,-9.17753100e-01,0.00000000e+00
1.16119099e+00,8.06389282e+02,3.09578772e-03,0.00000000e+00,5.29994438e+05,9.99983516e+04,2.99998810e+02,2.00001144e+00,-5.88011289e-06,6.94450174e+02,2.66604525e-03,0.00000000e+00,-2.70597607e-01,-3.44245940e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,1.14440918e-05,-2.70597607e-01,-3.44245940e-01,0.00000000e+00
1.16119921e+00,8.06393311e+02,1.48127752e-03,0.00000000e+00,5.29997562e+05,9.99992500e+04,2.99999390e+02,2.00000548e+00,-2.66466554e-06,6.94448744e+02,1.27565361e-03,0.00000000e+00,-3.00000000e-01,-3.75301840e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,5.48362732e-06,-3.00000012e-01,-3.75301838e-01,0.00000000e+00
1.16120303e+00,8.06395264e+02,8.60313419e-04,0.00000000e+00,5.29998938e+05,9.99996406e+04,2.99999573e+02,2.00000310e+00,-1.29157013e-06,6.94448164e+02,7.40885963e-04,0.00000000e+00,-3.00000000e-01,-4.18137872e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.09944153e-06,-3.00000012e-01,-4.18137878e-01,0.00000000e+00
