"Coordinates:0","Coordinates:1","Coordinates:2","Density","Energy","Exact Density:0","Exact Density:1","Exact Mach:0","Exact Mach:1","Exact Pressure:0","Exact Pressure:1","Exact Temperature:0","Exact Temperature:1","Exact Velocity:0","Exact Velocity:1","Exact Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.67999992e+01,3.67999992e+01,0.00000000e+00,1.16126919e+00,5.30029375e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99995959e+00,8.06433105e+02,2.13345867e-02,0.00000000e+00,1.00007672e+05,2.74084287e-05,3.00006561e+02,6.94441175e+02,1.83656696e-02,0.00000000e+00,1,1.93464417e+02,3.67999992e+01,3.67999992e+01,0.00000000e+00
3.70000000e+01,3.70000000e+01,0.00000000e+00,1.16126287e+00,5.30026312e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99996305e+00,8.06429260e+02,1.90564916e-02,0.00000000e+00,1.00006914e+05,2.46904783e-05,3.00005920e+02,6.94441635e+02,1.64011439e-02,0.00000000e+00,1,1.93747253e+02,3.70000000e+01,3.70000000e+01,0.00000000e+00
3.72000008e+01,3.72000008e+01,0.00000000e+00,1.16125655e+00,5.30023250e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99996662e+00,8.06425415e+02,1.67783946e-02,0.00000000e+00,1.00006156e+05,2.19725280e-05,3.00005249e+02,6.94442095e+02,1.44366183e-02,0.00000000e+00,1,1.94030106e+02,3.72000008e+01,3.72000008e+01,0.00000000e+00
3.74000015e+01,3.74000015e+01,0.00000000e+00,1.16125023e+00,5.30020188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99997008e+00,8.06421570e+02,1.45002985e-02,0.00000000e+00,1.00005391e+05,1.92545776e-05,3.00004608e+02,6.94442555e+02,1.24720927e-02,0.00000000e+00,1,1.94312943e+02,3.74000015e+01,3.74000015e+01,0.00000000e+00
3.75999985e+01,3.75999985e+01,0.00000000e+00,1.16124392e+00,5.30017125e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99997365e+00,8.06417725e+02,1.22222463e-02,0.00000000e+00,1.00004633e+05,1.65366801e-05,3.00003967e+02,6.94443015e+02,1.05076045e-02,0.00000000e+00,1,1.94595779e+02,3.75999985e+01,3.75999985e+01,0.00000000e+00
3.77999992e+01,3.77999992e+01,0.00000000e+00,1.16123760e+00,5.30014062e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99997711e+00,8.06413879e+02,9.94415022e-03,0.00000000e+00,1.00003875e+05,1.38187288e-05,3.00003296e+02,6.94443475e+02,8.54307888e-03,0.00000000e+00,1,1.94878632e+02,3.77999992e+01,3.77999992e+01,0.00000000e+00
3.80000000e+01,3.80000000e+01,0.00000000e+00,1.16123128e+00,5.30011000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99998069e+00,8.06410034e+02,7.66605372e-03,0.00000000e+00,1.00003109e+05,1.11007785e-05,3.00002655e+02,6.94443936e+02,6.57855325e-03,0.00000000e+00,1,1.95161469e+02,3.80000000e+01,3.80000000e+01,0.00000000e+00
3.82000008e+01,3.82000008e+01,0.00000000e+00,1.16123796e+00,5.30013500e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99997437e+00,8.06412964e+02,9.39956121e-03,0.00000000e+00,1.00003906e+05,1.39467056e-05,3.00003326e+02,6.94442539e+02,8.07259838e-03,0.00000000e+00,1,1.95444321e+02,3.82000008e+01,3.82000008e+01,0.00000000e+00
3.84000015e+01,3.84000015e+01,0.00000000e+00,1.16126764e+00,5.30025812e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99995053e+00,8.06428162e+02,1.83122717e-02,0.00000000e+00,1.00007492e+05,2.67497962e-05,3.00006409e+02,6.94437818e+02,1.57561323e-02,0.00000000e+00,1,1.95727158e+02,3.84000015e+01,3.84000015e+01,0.00000000e+00
3.85999985e+01,3.85999985e+01,0.00000000e+00,1.16129744e+00,5.30038125e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99992657e+00,8.06443359e+02,2.72248108e-02,0.00000000e+00,1.00011078e+05,3.95526404e-05,3.00009491e+02,6.94433098e+02,2.34395196e-02,0.00000000e+00,1,1.96009995e+02,3.85999985e+01,3.85999985e+01,0.00000000e+00
3.87999992e+01,3.87999992e+01,0.00000000e+00,1.16129184e+00,5.30035688e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99993050e+00,8.06440247e+02,2.55387742e-02,0.00000000e+00,1.00010406e+05,3.71563256e-05,3.00008911e+02,6.94433769e+02,2.19895817e-02,0.00000000e+00,1,1.96292847e+02,3.87999992e+01,3.87999992e+01,0.00000000e+00
3.90000000e+01,3.90000000e+01,0.00000000e+00,1.16127670e+00,5.30029188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99994183e+00,8.06432190e+02,2.09697094e-02,0.00000000e+00,1.00008578e+05,3.06255242e-05,3.00007355e+02,6.94435907e+02,1.80551921e-02,0.00000000e+00,1,1.96575684e+02,3.90000000e+01,3.90000000e+01,0.00000000e+00
3.92000008e+01,3.92000008e+01,0.00000000e+00,1.16126144e+00,5.30022688e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99995315e+00,8.06424133e+02,1.64006446e-02,0.00000000e+00,1.00006750e+05,2.40947211e-05,3.00005768e+02,6.94438045e+02,1.41208026e-02,0.00000000e+00,1,1.96858536e+02,3.92000008e+01,3.92000008e+01,0.00000000e+00
3.94000015e+01,3.94000015e+01,0.00000000e+00,1.16124630e+00,5.30016188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99996459e+00,8.06416138e+02,1.18315788e-02,0.00000000e+00,1.00004914e+05,1.75639198e-05,3.00004211e+02,6.94440184e+02,1.01864131e-02,0.00000000e+00,1,1.97141373e+02,3.94000015e+01,3.94000015e+01,0.00000000e+00
3.95999985e+01,3.95999985e+01,0.00000000e+00,1.16123116e+00,5.30009688e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99997592e+00,8.06408081e+02,7.26260059e-03,0.00000000e+00,1.00003086e+05,1.10332430e-05,3.00002655e+02,6.94442322e+02,6.25209858e-03,0.00000000e+00,1,1.97424210e+02,3.95999985e+01,3.95999985e+01,0.00000000e+00
3.97999992e+01,3.97999992e+01,0.00000000e+00,1.16123819e+00,5.30012688e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99997079e+00,8.06411804e+02,9.26255435e-03,0.00000000e+00,1.00003930e+05,1.40387583e-05,3.00003357e+02,6.94441376e+02,7.97416662e-03,0.00000000e+00,1,1.97707062e+02,3.97999992e+01,3.97999992e+01,0.00000000e+00
4.00000000e+01,4.00000000e+01,0.00000000e+00,1.16124892e+00,5.30017312e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99996281e+00,8.06417542e+02,1.23785026e-02,0.00000000e+00,1.00005227e+05,1.86643756e-05,3.00004486e+02,6.94439905e+02,1.06571966e-02,0.00000000e+00,1,1.97989899e+02,4.00000000e+01,4.00000000e+01,0.00000000e+00
4.02000008e+01,4.02000008e+01,0.00000000e+00,1.16125965e+00,5.30022000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99995494e+00,8.06423340e+02,1.54944509e-02,0.00000000e+00,1.00006523e+05,2.32899929e-05,3.00005585e+02,6.94438435e+02,1.33402266e-02,0.00000000e+00,1,1.98272736e+02,4.02000008e+01,4.02000008e+01,0.00000000e+00
4.04000015e+01,4.04000015e+01,0.00000000e+00,1.16127038e+00,5.30026625e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99994695e+00,8.06429077e+02,1.86103992e-02,0.00000000e+00,1.00007812e+05,2.79156102e-05,3.00006683e+02,6.94436964e+02,1.60232566e-02,0.00000000e+00,1,1.98555588e+02,4.04000015e+01,4.04000015e+01,0.00000000e+00
4.05999985e+01,4.05999985e+01,0.00000000e+00,1.16128111e+00,5.30031250e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99993908e+00,8.06434814e+02,2.17262879e-02,0.00000000e+00,1.00009109e+05,3.25411384e-05,3.00007812e+02,6.94435494e+02,1.87062354e-02,0.00000000e+00,1,1.98838425e+02,4.05999985e+01,4.05999985e+01,0.00000000e+00
4.07999992e+01,4.07999992e+01,0.00000000e+00,1.16129184e+00,5.30035875e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99993110e+00,8.06440552e+02,2.48422362e-02,0.00000000e+00,1.00010406e+05,3.71667556e-05,3.00008911e+02,6.94434023e+02,2.13892654e-02,0.00000000e+00,1,1.99121262e+02,4.07999992e+01,4.07999992e+01,0.00000000e+00
4.10000000e+01,4.10000000e+01,0.00000000e+00,1.16128099e+00,5.30031312e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99993944e+00,8.06434875e+02,2.15842780e-02,0.00000000e+00,1.00009102e+05,3.24939429e-05,3.00007782e+02,6.94435638e+02,1.85805518e-02,0.00000000e+00,1,1.99404114e+02,4.10000000e+01,4.10000000e+01,0.00000000e+00
4.12000008e+01,4.12000008e+01,0.00000000e+00,1.16126883e+00,5.30026125e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99994886e+00,8.06428528e+02,1.79440938e-02,0.00000000e+00,1.00007633e+05,2.72635261e-05,3.00006531e+02,6.94437437e+02,1.54425131e-02,0.00000000e+00,1,1.99686951e+02,4.12000008e+01,4.12000008e+01,0.00000000e+00
4.14000015e+01,4.14000015e+01,0.00000000e+00,1.16125667e+00,5.30021000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99995828e+00,8.06422180e+02,1.43039096e-02,0.00000000e+00,1.00006172e+05,2.20331112e-05,3.00005280e+02,6.94439236e+02,1.23044744e-02,0.00000000e+00,1,1.99969803e+02,4.14000015e+01,4.14000015e+01,0.00000000e+00
4.15999985e+01,4.15999985e+01,0.00000000e+00,1.16124451e+00,5.30015875e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99996758e+00,8.06415833e+02,1.06637953e-02,0.00000000e+00,1.00004703e+05,1.68027946e-05,3.00004028e+02,6.94441036e+02,9.16649559e-03,0.00000000e+00,1,2.00252640e+02,4.15999985e+01,4.15999985e+01,0.00000000e+00
4.17999992e+01,4.17999992e+01,0.00000000e+00,1.16126859e+00,5.30026062e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99994910e+00,8.06428467e+02,1.77906975e-02,0.00000000e+00,1.00007609e+05,2.71826229e-05,3.00006531e+02,6.94437491e+02,1.53065711e-02,0.00000000e+00,1,2.00535477e+02,4.17999992e+01,4.17999992e+01,0.00000000e+00
4.20000000e+01,4.20000000e+01,0.00000000e+00,1.16129613e+00,5.30037750e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99992800e+00,8.06442871e+02,2.59252097e-02,0.00000000e+00,1.00010930e+05,3.90232926e-05,3.00009369e+02,6.94433447e+02,2.23149145e-02,0.00000000e+00,1,2.00818329e+02,4.20000000e+01,4.20000000e+01,0.00000000e+00
4.22000008e+01,4.22000008e+01,0.00000000e+00,1.16132367e+00,5.30049438e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99990690e+00,8.06457275e+02,3.40597220e-02,0.00000000e+00,1.00014242e+05,5.08639641e-05,3.00012207e+02,6.94429403e+02,2.93232579e-02,0.00000000e+00,1,2.01101166e+02,4.22000008e+01,4.22000008e+01,0.00000000e+00
4.24000015e+01,4.24000015e+01,0.00000000e+00,1.16135108e+00,5.30061062e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99988580e+00,8.06471680e+02,4.21871841e-02,0.00000000e+00,1.00017555e+05,6.26942347e-05,3.00015045e+02,6.94425362e+02,3.63255279e-02,0.00000000e+00,1,2.01384018e+02,4.24000015e+01,4.24000015e+01,0.00000000e+00
4.25999985e+01,4.25999985e+01,0.00000000e+00,1.16134465e+00,5.30058312e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99989080e+00,8.06468323e+02,4.04060781e-02,0.00000000e+00,1.00016773e+05,5.99059495e-05,3.00014374e+02,6.94426321e+02,3.47920778e-02,0.00000000e+00,1,2.01666855e+02,4.25999985e+01,4.25999985e+01,0.00000000e+00
4.27999992e+01,4.27999992e+01,0.00000000e+00,1.16133821e+00,5.30055562e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99989581e+00,8.06464905e+02,3.86249386e-02,0.00000000e+00,1.00015992e+05,5.71176097e-05,3.00013702e+02,6.94427280e+02,3.32585984e-02,0.00000000e+00,1,2.01949692e+02,4.27999992e+01,4.27999992e+01,0.00000000e+00
4.30000000e+01,4.30000000e+01,0.00000000e+00,1.16133177e+00,5.30052875e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99990082e+00,8.06461548e+02,3.68437991e-02,0.00000000e+00,1.00015211e+05,5.43292699e-05,3.00013031e+02,6.94428239e+02,3.17251191e-02,0.00000000e+00,1,2.02232544e+02,4.30000000e+01,4.30000000e+01,0.00000000e+00
4.32000008e+01,4.32000008e+01,0.00000000e+00,1.16132522e+00,5.30050125e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99990582e+00,8.06458130e+02,3.50626558e-02,0.00000000e+00,1.00014430e+05,5.15409265e-05,3.00012360e+02,6.94429198e+02,3.01916397e-02,0.00000000e+00,1,2.02515381e+02,4.32000008e+01,4.32000008e+01,0.00000000e+00
4.34000015e+01,4.34000015e+01,0.00000000e+00,1.16131878e+00,5.30047375e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99991083e+00,8.06454773e+02,3.32815163e-02,0.00000000e+00,1.00013648e+05,4.87525867e-05,3.00011688e+02,6.94430157e+02,2.86581603e-02,0.00000000e+00,1,2.02798233e+02,4.34000015e+01,4.34000015e+01,0.00000000e+00
4.35999985e+01,4.35999985e+01,0.00000000e+00,1.16131234e+00,5.30044625e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99991584e+00,8.06451416e+02,3.15004103e-02,0.00000000e+00,1.00012867e+05,4.59643015e-05,3.00011017e+02,6.94431116e+02,2.71247102e-02,0.00000000e+00,1,2.03081070e+02,4.35999985e+01,4.35999985e+01,0.00000000e+00
4.37999992e+01,4.37999992e+01,0.00000000e+00,1.16131783e+00,5.30047000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99991167e+00,8.06454346e+02,3.30797210e-02,0.00000000e+00,1.00013539e+05,4.83445401e-05,3.00011597e+02,6.94430339e+02,2.84843780e-02,0.00000000e+00,1,2.03363907e+02,4.37999992e+01,4.37999992e+01,0.00000000e+00
4.40000000e+01,4.40000000e+01,0.00000000e+00,1.16132629e+00,5.30050625e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99990535e+00,8.06458801e+02,3.54858711e-02,0.00000000e+00,1.00014562e+05,5.19965106e-05,3.00012482e+02,6.94429135e+02,3.05559056e-02,0.00000000e+00,1,2.03646759e+02,4.40000000e+01,4.40000000e+01,0.00000000e+00
4.42000008e+01,4.42000008e+01,0.00000000e+00,1.16133475e+00,5.30054250e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99989891e+00,8.06463318e+02,3.78920212e-02,0.00000000e+00,1.00015586e+05,5.56484811e-05,3.00013336e+02,6.94427931e+02,3.26274331e-02,0.00000000e+00,1,2.03929596e+02,4.42000008e+01,4.42000008e+01,0.00000000e+00
4.44000015e+01,4.44000015e+01,0.00000000e+00,1.16134322e+00,5.30057875e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99989247e+00,8.06467834e+02,4.02981713e-02,0.00000000e+00,1.00016602e+05,5.93004515e-05,3.00014221e+02,6.94426727e+02,3.46989607e-02,0.00000000e+00,1,2.04212448e+02,4.44000015e+01,4.44000015e+01,0.00000000e+00
4.45999985e+01,4.45999985e+01,0.00000000e+00,1.16135180e+00,5.30061500e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99988616e+00,8.06472290e+02,4.27042767e-02,0.00000000e+00,1.00017625e+05,6.29523493e-05,3.00015106e+02,6.94425523e+02,3.67704488e-02,0.00000000e+00,1,2.04495285e+02,4.45999985e+01,4.45999985e+01,0.00000000e+00
4.47999992e+01,4.47999992e+01,0.00000000e+00,1.16136026e+00,5.30065125e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99987972e+00,8.06476807e+02,4.51104268e-02,0.00000000e+00,1.00018648e+05,6.66043197e-05,3.00015991e+02,6.94424319e+02,3.88419764e-02,0.00000000e+00,1,2.04778122e+02,4.47999992e+01,4.47999992e+01,0.00000000e+00
4.50000000e+01,4.50000000e+01,0.00000000e+00,1.16136873e+00,5.30068750e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99987340e+00,8.06481262e+02,4.75165769e-02,0.00000000e+00,1.00019672e+05,7.02562902e-05,3.00016846e+02,6.94423115e+02,4.09135040e-02,0.00000000e+00,1,2.05060974e+02,4.50000000e+01,4.50000000e+01,0.00000000e+00
4.52000008e+01,4.52000008e+01,0.00000000e+00,1.16135967e+00,5.30065000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99988055e+00,8.06476685e+02,4.48548868e-02,0.00000000e+00,1.00018586e+05,6.63843894e-05,3.00015930e+02,6.94424516e+02,3.86197952e-02,0.00000000e+00,1,2.05343811e+02,4.52000008e+01,4.52000008e+01,0.00000000e+00
4.54000015e+01,4.54000015e+01,0.00000000e+00,1.16134298e+00,5.30058000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99989367e+00,8.06468018e+02,3.99464108e-02,0.00000000e+00,1.00016570e+05,5.91768367e-05,3.00014191e+02,6.94427072e+02,3.43907967e-02,0.00000000e+00,1,2.05626648e+02,4.54000015e+01,4.54000015e+01,0.00000000e+00
4.55999985e+01,4.55999985e+01,0.00000000e+00,1.16132629e+00,5.30051000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99990678e+00,8.06459351e+02,3.50380316e-02,0.00000000e+00,1.00014555e+05,5.19694258e-05,3.00012451e+02,6.94429627e+02,3.01618788e-02,0.00000000e+00,1,2.05909500e+02,4.55999985e+01,4.55999985e+01,0.00000000e+00
4.57999992e+01,4.57999992e+01,0.00000000e+00,1.16130948e+00,5.30043938e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99991989e+00,8.06450684e+02,3.01295556e-02,0.00000000e+00,1.00012531e+05,4.47618731e-05,3.00010742e+02,6.94432183e+02,2.59328803e-02,0.00000000e+00,1,2.06192337e+02,4.57999992e+01,4.57999992e+01,0.00000000e+00
4.60000000e+01,4.60000000e+01,0.00000000e+00,1.16130447e+00,5.30041938e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99992394e+00,8.06448181e+02,2.87930053e-02,0.00000000e+00,1.00011930e+05,4.26126971e-05,3.00010223e+02,6.94433011e+02,2.47809487e-02,0.00000000e+00,1,2.06475174e+02,4.60000000e+01,4.60000000e+01,0.00000000e+00
4.62000008e+01,4.62000008e+01,0.00000000e+00,1.16130745e+00,5.30043250e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99992192e+00,8.06449829e+02,2.98966710e-02,0.00000000e+00,1.00012297e+05,4.39192299e-05,3.00010529e+02,6.94432658e+02,2.57311634e-02,0.00000000e+00,1,2.06758026e+02,4.62000008e+01,4.62000008e+01,0.00000000e+00
4.64000015e+01,4.64000015e+01,0.00000000e+00,1.16130078e+00,5.30040375e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99992692e+00,8.06446289e+02,2.80076955e-02,0.00000000e+00,1.00011492e+05,4.10429457e-05,3.00009827e+02,6.94433594e+02,2.41042804e-02,0.00000000e+00,1,2.07040863e+02,4.64000015e+01,4.64000015e+01,0.00000000e+00
4.65999985e+01,4.65999985e+01,0.00000000e+00,1.16129112e+00,5.30036188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99993408e+00,8.06441101e+02,2.51727290e-02,0.00000000e+00,1.00010320e+05,3.68444526e-05,3.00008820e+02,6.94434938e+02,2.16627608e-02,0.00000000e+00,1,2.07323700e+02,4.65999985e+01,4.65999985e+01,0.00000000e+00
